elr,total_yards,mileage,easting,northing,longitude,latitude,os_grid_ref,linear_accuracy_m
WWD,154440,87M 1320y,277950.9,656563.7,-3.94787,55.786921,NS7795056563,2
WWD,154550,87M 1430y,277931.4,656662.0,-3.948225,55.787798,NS7793156661,0
WWD,154660,87M 1540y,277911.9,656760.3,-3.948579,55.788676,NS7791156760,0
WWD,154770,87M 1650y,277892.5,656858.6,-3.948933,55.789554,NS7789256858,0
WWD,154880,88M 0000y,277873.0,656956.8,-3.949287,55.790431,NS7787356956,0
WWD,154990,88M 0110y,277853.5,657055.5,-3.949643,55.791312,NS7785357055,0
WWD,155100,88M 0220y,277834.0,657154.1,-3.949999,55.792193,NS7783357154,0
WWD,155210,88M 0330y,277814.4,657252.8,-3.950354,55.793074,NS7781457252,0
WWD,155320,88M 0440y,277794.9,657351.4,-3.950709,55.793955,NS7779457351,36
WWD,155430,88M 0550y,277773.6,657459.1,-3.951098,55.794916,NS7777357459,36
WWD,155540,88M 0660y,277750.3,657566.4,-3.951517,55.795874,NS7775057566,36
WWD,155650,88M 0770y,277725.6,657673.4,-3.951958,55.796828,NS7772557673,36
WWD,155760,88M 0880y,277696.6,657779.2,-3.952469,55.797772,NS7769657779,36
WWD,155870,88M 0990y,277672.0,657866.3,-3.9529,55.798547,NS7767157866,-39
WWD,155980,88M 1100y,277645.0,657952.6,-3.953368,55.799315,NS7764557952,-39
WWD,156090,88M 1210y,277616.2,658038.3,-3.953867,55.800077,NS7761658038,-39
WWD,156200,88M 1320y,277586.8,658123.8,-3.954373,55.800838,NS7758658123,-39
WWD,156310,88M 1430y,277550.2,658218.2,-3.954999,55.801676,NS7755058218,2
WWD,156420,88M 1540y,277513.4,658312.4,-3.955628,55.802513,NS7751358312,2
WWD,156530,88M 1650y,277475.6,658406.3,-3.956273,55.803346,NS7747558406,2
WWD,156640,89M 0000y,277437.0,658499.9,-3.95693,55.804177,NS7743758499,0
WWD,156750,89M 0110y,277398.7,658592.8,-3.957583,55.805002,NS7739858592,0
WWD,156860,89M 0220y,277359.7,658685.5,-3.958246,55.805824,NS7735958685,0
WWD,156970,89M 0330y,277310.2,658772.8,-3.959075,55.806595,NS7731058772,0
WWD,157080,89M 0440y,277251.3,658854.1,-3.960052,55.80731,NS7725158854,0
WWD,157190,89M 0550y,277182.5,658927.7,-3.961181,55.807954,NS7718258927,1
WWD,157300,89M 0660y,277106.2,658993.5,-3.962427,55.808526,NS7710658993,1
WWD,157410,89M 0770y,277022.0,659049.0,-3.963795,55.809002,NS7702259049,1
WWD,157520,89M 0880y,276936.0,659101.7,-3.96519,55.809454,NS7693659101,0
WWD,157630,89M 0990y,276850.9,659155.3,-3.966572,55.809913,NS7685059155,0
WWD,157740,89M 1100y,276768.6,659213.2,-3.967911,55.810412,NS7676859213,0
WWD,157850,89M 1210y,276687.2,659272.3,-3.969235,55.810922,NS7668759272,0
WWD,157960,89M 1320y,276605.8,659331.5,-3.97056,55.811433,NS7660559331,0
WWD,157966,89M 1326y,276601.1,659334.9,-3.970636,55.811462,NS7660159334,0
WWK,-51,0M -051y,433029.8,420271.7,-1.501453,53.677889,SE3302920271,0
WWK,0,0M 0000y,433067.7,420244.7,-1.500882,53.677644,SE3306720244,1
WWK,110,0M 0110y,433155.5,420195.5,-1.499559,53.677197,SE3315520195,1
WWK,220,0M 0220y,433251.7,420166.1,-1.498105,53.676926,SE3325120166,1
WWK,330,0M 0330y,433352.0,420156.5,-1.496588,53.676833,SE3335120156,1
WWK,440,0M 0440y,433452.0,420167.7,-1.495073,53.676928,SE3345220167,1
WWK,550,0M 0550y,433547.8,420198.3,-1.493619,53.677196,SE3354720198,1
WWK,660,0M 0660y,433635.3,420248.4,-1.49229,53.677642,SE3363520248,0
WWK,754,0M 0754y,433710.8,420290.0,-1.491143,53.67801,SE3371020289,0
WYE,-256,0M -256y,354295.4,194279.7,-2.661939,51.645449,ST5429594279,8
WYE,-220,0M -220y,354323.5,194297.1,-2.661534,51.645607,ST5432394297,8
WYE,-110,0M -110y,354409.6,194350.3,-2.660297,51.646093,ST5440994350,8
WYE,0,0M 0000y,354495.7,194403.5,-2.659059,51.646578,ST5449594403,8
WYE,110,0M 0110y,354580.1,194459.3,-2.657848,51.647086,ST5458094459,8
WYE,220,0M 0220y,354665.9,194512.8,-2.656613,51.647575,ST5466594512,8
WYE,330,0M 0330y,354752.1,194565.8,-2.655375,51.648058,ST5475294565,8
WYE,440,0M 0440y,354838.3,194618.8,-2.654136,51.648542,ST5483894618,8
WYE,550,0M 0550y,354924.9,194671.3,-2.652892,51.64902,ST5492494671,8
WYE,660,0M 0660y,355011.7,194723.3,-2.651643,51.649495,ST5501194723,8
WYE,770,0M 0770y,355092.8,194783.4,-2.650479,51.650042,ST5509294783,8
WYE,880,0M 0880y,355155.4,194862.6,-2.649584,51.650759,ST5515594862,8
WYE,990,0M 0990y,355195.0,194955.4,-2.649024,51.651597,ST5519494955,8
WYE,1100,0M 1100y,355212.0,195055.1,-2.648792,51.652494,ST5521195055,8
WYE,1210,0M 1210y,355224.3,195155.5,-2.648626,51.653398,ST5522495155,8
WYE,1320,0M 1320y,355236.7,195255.9,-2.64846,51.654302,ST5523695255,2
WYE,1430,0M 1430y,355249.1,195356.4,-2.648293,51.655206,ST5524995356,2
WYE,1540,0M 1540y,355261.5,195456.8,-2.648127,51.65611,ST5526195456,2
WYE,1650,0M 1650y,355270.9,195557.5,-2.648005,51.657016,ST5527095557,2
WYE,1760,1M 0000y,355276.1,195658.5,-2.647942,51.657924,ST5527695658,2
WYE,1870,1M 0110y,355260.1,195758.0,-2.648186,51.658818,ST5526095758,5
WYE,1980,1M 0220y,355217.9,195849.5,-2.648808,51.659637,ST5521795849,5
WYE,2090,1M 0330y,355160.9,195933.1,-2.649642,51.660384,ST5516095933,5
WYE,2200,1M 0440y,355117.2,196024.1,-2.650286,51.661199,ST5511796024,5
WYE,2310,1M 0550y,355094.7,196122.5,-2.650624,51.662082,ST5509496122,5
WYE,2420,1M 0660y,355092.2,196223.5,-2.650672,51.662989,ST5509296223,5
WYE,2530,1M 0770y,355094.7,196324.7,-2.65065,51.663899,ST5509496324,5
WYE,2640,1M 0880y,355097.1,196425.8,-2.650628,51.664809,ST5509796425,5
WYE,2728,1M 0968y,355099.1,196506.7,-2.65061,51.665536,ST5509996506,5
WYL,166965,94M 1525y,387170.2,152355.6,-2.185284,51.2702,ST8717052355,30
WYL,166980,94M 1540y,387153.6,152355.3,-2.185522,51.270198,ST8715352355,30
WYL,167090,94M 1650y,387031.8,152353.7,-2.187268,51.27018,ST8703152353,30
WYL,167200,95M 0000y,386910.2,152352.0,-2.189012,51.270162,ST8691052351,-154
WYL,167310,95M 0110y,386849.7,152363.6,-2.189879,51.270265,ST8684952363,-154
WYL,167420,95M 0220y,386792.6,152386.9,-2.190698,51.270473,ST8679252386,-154
WYL,167530,95M 0330y,386740.7,152420.2,-2.191443,51.270771,ST8674052420,-154
WYL,167640,95M 0440y,386696.7,152463.3,-2.192076,51.271158,ST8669652463,-154
WYL,167750,95M 0550y,386628.5,152597.6,-2.193058,51.272364,ST8662852597,125
WYL,167860,95M 0660y,386628.6,152748.1,-2.193063,51.273718,ST8662852748,125
WYL,167909,95M 0709y,386650.5,152811.5,-2.192751,51.274288,ST8665052811,0
WYM,101929,57M 1609y,498801.9,260805.3,-0.554566,52.236598,SP9880160805,-1
WYM,101970,57M 1650y,498771.8,260826.7,-0.555001,52.236795,SP9877160826,-1
WYM,102080,58M 0000y,498691.1,260883.9,-0.556166,52.237324,SP9869160883,-5
WYM,102190,58M 0110y,498613.0,260944.7,-0.557291,52.237884,SP9861360944,-5
WYM,102300,58M 0220y,498535.7,261006.5,-0.558405,52.238453,SP9853561006,-5
WYM,102410,58M 0330y,498458.4,261068.2,-0.559519,52.239021,SP9845861068,-5
WYM,102520,58M 0440y,498381.0,261129.9,-0.560633,52.23959,SP9838161129,-5
WYM,102630,58M 0550y,498304.7,261195.2,-0.561732,52.240191,SP9830461195,0
WYM,102740,58M 0660y,498229.8,261262.3,-0.562809,52.240807,SP9822961262,0
WYM,102850,58M 0770y,498154.9,261329.3,-0.563886,52.241423,SP9815461329,0
WYM,102960,58M 0880y,498080.0,261396.4,-0.564962,52.242039,SP9808061396,0
WYM,103070,58M 0990y,498005.0,261463.6,-0.566041,52.242656,SP9800561463,0
WYM,103180,58M 1100y,497930.7,261531.5,-0.56711,52.24328,SP9793061531,0
WYM,103290,58M 1210y,497855.1,261598.0,-0.568197,52.243891,SP9785561598,0
WYM,103400,58M 1320y,497776.7,261661.2,-0.569327,52.244473,SP9777661661,0
WYM,103510,58M 1430y,497699.6,261725.6,-0.570437,52.245065,SP9769961725,0
WYM,103620,58M 1540y,497622.6,261790.0,-0.571546,52.245658,SP9762261790,0
WYM,103730,58M 1650y,497545.6,261854.5,-0.572656,52.246251,SP9754561854,0
WYM,103840,59M 0000y,497468.5,261918.9,-0.573765,52.246843,SP9746861918,0
WYM,103950,59M 0110y,497391.3,261983.4,-0.574877,52.247437,SP9739161983,0
WYM,104060,59M 0220y,497314.1,262047.9,-0.575989,52.24803,SP9731462047,0
WYM,104170,59M 0330y,497237.6,262113.3,-0.57709,52.248631,SP9723762113,0
WYM,104280,59M 0440y,497161.4,262179.0,-0.578187,52.249235,SP9716162178,0
WYM,104390,59M 0550y,497085.3,262244.7,-0.579284,52.249839,SP9708562244,0
WYM,104500,59M 0660y,497008.9,262310.2,-0.580383,52.250441,SP9700862310,0
WYM,104610,59M 0770y,496932.4,262375.4,-0.581485,52.251041,SP9693262375,0
WYM,104720,59M 0880y,496855.8,262440.6,-0.582588,52.25164,SP9685562440,0
WYM,104830,59M 0990y,496779.2,262505.8,-0.583691,52.25224,SP9677962505,0
WYM,104940,59M 1100y,496702.6,262571.0,-0.584794,52.25284,SP9670262571,0
WYM,105050,59M 1210y,496625.9,262636.2,-0.585898,52.253439,SP9662562636,0
WYM,105160,59M 1320y,496548.9,262700.9,-0.587008,52.254034,SP9654862700,0
WYM,105270,59M 1430y,496472.3,262765.2,-0.588112,52.254625,SP9647262765,-1
WYM,105380,59M 1540y,496395.7,262829.5,-0.589215,52.255216,SP9639562829,-1
WYM,105490,59M 1650y,496319.0,262893.8,-0.590319,52.255808,SP9631962893,-1
WYM,105600,60M 0000y,496243.0,262958.7,-0.591414,52.256404,SP9624262958,0
WYM,105710,60M 0110y,496167.4,263024.9,-0.592503,52.257013,SP9616763024,0
WYM,105820,60M 0220y,496095.9,263095.5,-0.593529,52.25766,SP9609563095,0
WYM,105930,60M 0330y,496027.7,263169.3,-0.594508,52.258334,SP9602763169,0
WYM,106040,60M 0440y,495966.9,263249.1,-0.595375,52.259062,SP9596663249,0
WYM,106150,60M 0550y,495914.8,263334.9,-0.596115,52.259843,SP9591463334,0
WYM,106260,60M 0660y,495865.9,263422.8,-0.596805,52.260641,SP9586563422,0
WYM,106370,60M 0770y,495817.1,263510.6,-0.597496,52.261439,SP9581763510,0
WYM,106480,60M 0880y,495768.2,263598.4,-0.598186,52.262237,SP9576863598,0
WYM,106590,60M 0990y,495719.3,263686.3,-0.598878,52.263035,SP9571963686,0
WYM,106700,60M 1100y,495670.4,263774.3,-0.599569,52.263834,SP9567063774,0
WYM,106810,60M 1210y,495621.5,263862.2,-0.600261,52.264633,SP9562163862,0
WYM,106920,60M 1320y,495572.6,263950.1,-0.600952,52.265432,SP9557263950,0
WYM,107030,60M 1430y,495523.5,264038.5,-0.601647,52.266235,SP9552364038,2
WYM,107140,60M 1540y,495473.5,264126.5,-0.602355,52.267034,SP9547364126,2
WYM,107250,60M 1650y,495417.3,264210.6,-0.603153,52.2678,SP9541764210,2
WYM,107360,61M 0000y,495355.1,264290.2,-0.604044,52.268526,SP9535564290,2
WYM,107470,61M 0110y,495286.8,264363.9,-0.605023,52.2692,SP9528664363,0
WYM,107580,61M 0220y,495211.8,264430.7,-0.606102,52.269813,SP9521164430,0
WYM,107690,61M 0330y,495131.7,264491.2,-0.607259,52.270371,SP9513164491,0
WYM,107800,61M 0440y,495046.5,264544.3,-0.608493,52.270863,SP9504664544,1
WYM,107910,61M 0550y,494957.5,264592.0,-0.609783,52.271307,SP9495764591,1
WYM,108020,61M 0660y,494864.6,264631.4,-0.611133,52.271678,SP9486464631,1
WYM,108130,61M 0770y,494768.7,264663.1,-0.612529,52.271978,SP9476864663,1
WYM,108240,61M 0880y,494671.5,264690.7,-0.613945,52.272244,SP9467164690,1
WYM,108350,61M 0990y,494574.9,264718.2,-0.615353,52.272507,SP9457464718,0
WYM,108460,61M 1100y,494480.7,264753.2,-0.616723,52.272838,SP9448064753,0
WYM,108570,61M 1210y,494390.1,264796.5,-0.618038,52.273243,SP9439064796,0
WYM,108680,61M 1320y,494302.5,264845.5,-0.619309,52.273698,SP9430264845,0
WYM,108790,61M 1430y,494217.5,264898.6,-0.620539,52.27419,SP9421764898,0
WYM,108900,61M 1540y,494135.4,264956.1,-0.621725,52.274721,SP9413564956,0
WYM,109010,61M 1650y,494057.2,265018.8,-0.622854,52.275298,SP9405765018,0
WYM,109120,62M 0000y,493982.2,265085.3,-0.623934,52.275908,SP9398265085,0
WYM,109230,62M 0110y,493909.9,265155.3,-0.624975,52.27655,SP9390965155,0
WYM,109340,62M 0220y,493838.1,265225.8,-0.626007,52.277196,SP9383865225,0
WYM,109450,62M 0330y,493766.3,265296.4,-0.627039,52.277842,SP9376665296,0
WYM,109560,62M 0440y,493697.9,265370.2,-0.628021,52.278517,SP9369765370,0
WYM,109670,62M 0550y,493630.5,265444.9,-0.628987,52.2792,SP9363065444,0
WYM,109780,62M 0660y,493560.4,265516.9,-0.629994,52.27986,SP9356065516,0
WYM,109798,62M 0678y,493549.0,265528.7,-0.630159,52.279968,SP9354865528,0
WYS,-5,0M -005y,231378.9,674676.8,-4.701009,55.93548,NS3137874676,0
WYS,0,0M 0000y,231374.4,674677.9,-4.701083,55.935489,NS3137474677,0
WYS,110,0M 0110y,231276.4,674700.4,-4.702664,55.935656,NS3127674700,0
WYS,220,0M 0220y,231179.0,674725.9,-4.704236,55.935851,NS3117974725,0
WYS,330,0M 0330y,231082.0,674752.7,-4.705804,55.936057,NS3108274752,0
WYS,440,0M 0440y,230985.0,674779.5,-4.707372,55.936264,NS3098574779,0
WYS,550,0M 0550y,230888.7,674809.1,-4.708931,55.936495,NS3088874809,0
WYS,660,0M 0660y,230792.8,674840.0,-4.710483,55.936739,NS3079274840,0
WYS,770,0M 0770y,230696.2,674868.5,-4.712046,55.936961,NS3069674868,0
WYS,880,0M 0880y,230597.8,674890.3,-4.713632,55.937121,NS3059774890,0
WYS,990,0M 0990y,230494.2,674905.0,-4.715298,55.937217,NS3049474905,16
WYS,1100,0M 1100y,230389.8,674911.5,-4.716972,55.937238,NS3038974911,16
WYS,1210,0M 1210y,230285.2,674911.1,-4.718644,55.937198,NS3028574911,16
WYS,1320,0M 1320y,230180.8,674904.5,-4.72031,55.937102,NS3018074904,0
WYS,1430,0M 1430y,230081.2,674892.9,-4.721895,55.936962,NS3008174892,0
WYS,1540,0M 1540y,229982.2,674876.5,-4.723466,55.93678,NS2998274876,0
WYS,1650,0M 1650y,229883.0,674862.2,-4.725044,55.936617,NS2988274862,0
WYS,1760,1M 0000y,229783.0,674854.5,-4.726638,55.936513,NS2978374854,0
WYS,1870,1M 0110y,229682.4,674857.0,-4.728249,55.936499,NS2968274857,0
WYS,1980,1M 0220y,229582.5,674870.2,-4.729853,55.936582,NS2958274870,0
WYS,2090,1M 0330y,229483.8,674890.2,-4.731444,55.936727,NS2948374890,0
WYS,2200,1M 0440y,229385.9,674914.0,-4.733025,55.936906,NS2938574914,0
WYS,2310,1M 0550y,229291.2,674937.1,-4.734554,55.937079,NS2929174937,-11
WYS,2420,1M 0660y,229196.4,674960.1,-4.736084,55.937252,NS2919674960,-11
WYS,2530,1M 0770y,229101.6,674983.2,-4.737614,55.937425,NS2910174983,-11
WYS,2640,1M 0880y,229006.9,675006.2,-4.739144,55.937599,NS2900675006,11
WYS,2750,1M 0990y,228906.4,675030.6,-4.740765,55.937782,NS2890675030,11
WYS,2860,1M 1100y,228806.0,675055.1,-4.742387,55.937965,NS2880575055,11
WYS,2970,1M 1210y,228705.5,675079.5,-4.744009,55.938149,NS2870575079,11
WYS,3080,1M 1320y,228605.0,675103.8,-4.745631,55.938331,NS2860575103,11
WYS,3190,1M 1430y,228509.4,675126.8,-4.747174,55.938503,NS2850975126,-7
WYS,3300,1M 1540y,228414.4,675151.9,-4.74871,55.938695,NS2841475151,-7
WYS,3410,1M 1650y,228320.6,675181.6,-4.750228,55.938928,NS2832075181,-7
WYS,3520,2M 0000y,228228.8,675216.9,-4.751718,55.939212,NS2822875216,-7
WYS,3630,2M 0110y,228135.2,675255.2,-4.753239,55.939522,NS2813575255,2
WYS,3740,2M 0220y,228041.8,675294.0,-4.754757,55.939837,NS2804175293,2
WYS,3850,2M 0330y,227946.1,675326.7,-4.756308,55.940096,NS2794675326,2
WYS,3960,2M 0440y,227848.3,675352.4,-4.757889,55.940292,NS2784875352,-3
WYS,4070,2M 0550y,227750.8,675371.2,-4.75946,55.940425,NS2775075371,-3
WYS,4180,2M 0660y,227652.5,675385.3,-4.761042,55.940517,NS2765275385,-3
WYS,4290,2M 0770y,227553.5,675394.3,-4.762629,55.940562,NS2755375394,-3
WYS,4400,2M 0880y,227454.8,675404.9,-4.764214,55.940622,NS2745475404,-3
WYS,4510,2M 0990y,227358.2,675434.9,-4.765778,55.940856,NS2735875434,3
WYS,4620,2M 1100y,227261.7,675465.3,-4.767342,55.941095,NS2726175465,3
WYS,4730,2M 1210y,227162.5,675485.7,-4.768941,55.941242,NS2716275485,3
WYS,4840,2M 1320y,227061.4,675492.5,-4.770561,55.941267,NS2706175492,2
WYS,4950,2M 1430y,226960.6,675487.1,-4.772171,55.941182,NS2696075487,2
WYS,5060,2M 1540y,226861.2,675468.9,-4.773748,55.940983,NS2686175468,2
WYS,5170,2M 1650y,226765.1,675437.7,-4.775264,55.940669,NS2676575437,2
WYS,5280,3M 0000y,226673.6,675395.1,-4.7767,55.940253,NS2667375395,2
WYS,5390,3M 0110y,226584.9,675346.9,-4.778087,55.939788,NS2658475346,1
WYS,5500,3M 0220y,226492.3,675307.1,-4.779543,55.939398,NS2649275307,1
WYS,5610,3M 0330y,226395.0,675280.5,-4.781081,55.939124,NS2639475280,1
WYS,5720,3M 0440y,226295.1,675266.7,-4.78267,55.938964,NS2629575266,1
WYS,5830,3M 0550y,226194.9,675264.8,-4.78427,55.938911,NS2619475264,0
WYS,5940,3M 0660y,226095.3,675275.8,-4.78587,55.938974,NS2609575275,0
WYS,6050,3M 0770y,225997.7,675298.8,-4.787445,55.939145,NS2599775298,0
WYS,6160,3M 0880y,225901.5,675327.2,-4.789001,55.939365,NS2590175327,1
WYS,6270,3M 0990y,225805.2,675357.4,-4.790562,55.939601,NS2580575357,1
WYS,6380,3M 1100y,225708.8,675387.5,-4.792122,55.939836,NS2570875387,1
WYS,6490,3M 1210y,225612.4,675417.7,-4.793683,55.940072,NS2561275417,1
WYS,6600,3M 1320y,225516.1,675447.9,-4.795243,55.940308,NS2551675447,1
WYS,6710,3M 1430y,225417.5,675478.7,-4.796839,55.940549,NS2541775478,10
WYS,6820,3M 1540y,225317.1,675502.0,-4.79846,55.940721,NS2531775501,10
WYS,6930,3M 1650y,225214.5,675512.9,-4.800107,55.940782,NS2521475512,10
WYS,7040,4M 0000y,225111.4,675510.4,-4.801754,55.940722,NS2511175510,10
WYS,7150,4M 0110y,225013.0,675494.2,-4.803316,55.940541,NS2501375494,-2
WYS,7260,4M 0220y,224917.1,675467.1,-4.804832,55.940263,NS2491775467,-2
WYS,7370,4M 0330y,224825.4,675428.2,-4.806273,55.93988,NS2482575428,-2
WYS,7480,4M 0440y,224738.9,675378.8,-4.807624,55.939405,NS2473875378,-1
WYS,7590,4M 0550y,224658.9,675319.2,-4.808864,55.938841,NS2465875319,-1
WYS,7700,4M 0660y,224583.4,675253.9,-4.810029,55.938228,NS2458375253,-1
WYS,7810,4M 0770y,224509.0,675187.4,-4.811176,55.937603,NS2450875187,-1
WYS,7920,4M 0880y,224434.5,675120.8,-4.812323,55.936979,NS2443475120,-1
WYS,8030,4M 0990y,224359.7,675054.0,-4.813475,55.936352,NS2435975053,0
WYS,8140,4M 1100y,224285.0,674987.1,-4.814627,55.935725,NS2428474987,0
WYS,8250,4M 1210y,224210.2,674920.3,-4.815779,55.935098,NS2421074920,0
WYS,8360,4M 1320y,224135.4,674853.4,-4.816932,55.93447,NS2413574853,0
WYS,8470,4M 1430y,224060.3,674786.3,-4.818088,55.933841,NS2406074786,0
WYS,8580,4M 1540y,223984.7,674719.7,-4.819253,55.933216,NS2398474719,0
WYS,8690,4M 1650y,223907.7,674654.9,-4.820442,55.932605,NS2390774654,0
WYS,8800,5M 0000y,223830.7,674590.0,-4.821631,55.931995,NS2383074589,2
WYS,8910,5M 0110y,223751.5,674527.1,-4.822855,55.931401,NS2375174527,2
WYS,9020,5M 0220y,223672.2,674464.4,-4.824082,55.930809,NS2367274464,2
WYS,9130,5M 0330y,223591.7,674403.2,-4.825329,55.930231,NS2359174403,2
WYS,9240,5M 0440y,223510.3,674343.3,-4.826591,55.929664,NS2351074343,2
WYS,9350,5M 0550y,223429.8,674282.9,-4.827838,55.929092,NS2342974282,0
WYS,9460,5M 0660y,223350.1,674221.5,-4.829072,55.928512,NS2335074221,0
WYS,9570,5M 0770y,223272.6,674157.3,-4.830268,55.927907,NS2327274157,0
WYS,9680,5M 0880y,223197.4,674090.5,-4.831427,55.92728,NS2319774090,0
WYS,9790,5M 0990y,223124.0,674021.7,-4.832556,55.926636,NS2312374021,0
WYS,9900,5M 1100y,223052.8,673950.6,-4.833646,55.925971,NS2305273950,0
WYS,10010,5M 1210y,222982.7,673878.4,-4.834719,55.925298,NS2298273878,0
WYS,10120,5M 1320y,222916.1,673803.1,-4.835735,55.924597,NS2291673803,0
WYS,10230,5M 1430y,222851.5,673726.1,-4.836718,55.923883,NS2285173726,0
WYS,10340,5M 1540y,222788.6,673647.7,-4.83767,55.923156,NS2278873647,0
WYS,10450,5M 1650y,222727.2,673568.2,-4.8386,55.92242,NS2272773568,0
WYS,10560,6M 0000y,222668.9,673486.3,-4.839477,55.921663,NS2266873486,0
WYS,10670,6M 0110y,222610.2,673403.7,-4.840362,55.9209,NS2261073403,3
WYS,10780,6M 0220y,222551.5,673321.1,-4.841246,55.920138,NS2255173321,3
WYS,10890,6M 0330y,222490.9,673239.8,-4.84216,55.919386,NS2249073239,3
WYS,11000,6M 0440y,222430.1,673158.7,-4.843079,55.918636,NS2243073158,3
WYS,11110,6M 0550y,222367.6,673078.8,-4.844025,55.917896,NS2236773078,3
WYS,11220,6M 0660y,222302.8,673000.7,-4.84501,55.917171,NS2230273000,3
WYS,11330,6M 0770y,222237.4,672923.1,-4.846002,55.91645,NS2223772923,3
WYS,11440,6M 0880y,222171.0,672846.4,-4.847014,55.915738,NS2217072846,3
WYS,11550,6M 0990y,222104.6,672772.5,-4.848026,55.91505,NS2210472772,-3
WYS,11660,6M 1100y,222037.2,672699.4,-4.849055,55.914369,NS2203772699,-3
WYS,11770,6M 1210y,221967.7,672628.3,-4.850118,55.913705,NS2196772628,-3
WYS,11880,6M 1320y,221898.3,672557.2,-4.85118,55.913041,NS2189872557,-3
WYS,11990,6M 1430y,221828.9,672484.5,-4.852241,55.912363,NS2182872484,0
WYS,12100,6M 1540y,221759.6,672411.7,-4.853301,55.911685,NS2175972411,0
WYS,12210,6M 1650y,221690.5,672338.7,-4.854357,55.911004,NS2169072338,0
WYS,12320,7M 0000y,221621.4,672265.8,-4.855413,55.910324,NS2162172265,4
WYS,12430,7M 0110y,221550.7,672192.7,-4.856493,55.909642,NS2155072192,4
WYS,12540,7M 0220y,221475.5,672124.4,-4.857649,55.909001,NS2147572124,4
WYS,12650,7M 0330y,221392.2,672066.4,-4.858942,55.90845,NS2139272066,4
WYS,12760,7M 0440y,221305.0,672014.2,-4.8603,55.907949,NS2130572014,4
WYS,12870,7M 0550y,221218.0,671962.1,-4.861655,55.907449,NS2121871962,3
WYS,12980,7M 0660y,221128.1,671915.2,-4.863061,55.906995,NS2112871915,3
WYS,13090,7M 0770y,221036.8,671871.1,-4.864491,55.906565,NS2103671871,3
WYS,13200,7M 0880y,220944.3,671829.5,-4.86594,55.906158,NS2094471829,3
WYS,13310,7M 0990y,220848.3,671797.1,-4.867453,55.905831,NS2084871797,3
WYS,13420,7M 1100y,220747.5,671787.4,-4.869056,55.905706,NS2074771787,3
WYS,13530,7M 1210y,220647.4,671802.8,-4.870666,55.905807,NS2064771802,3
WYS,13640,7M 1320y,220549.9,671830.7,-4.872243,55.906021,NS2054971830,-4
WYS,13750,7M 1430y,220451.5,671840.7,-4.87382,55.906074,NS2045171840,-4
WYS,13860,7M 1540y,220353.9,671824.2,-4.875368,55.90589,NS2035371824,-4
WYS,13970,7M 1650y,220264.4,671782.1,-4.87677,55.905479,NS2026471782,-4
WYS,14080,8M 0000y,220185.1,671723.1,-4.877997,55.904919,NS2018571723,-4
WYS,14190,8M 0110y,220123.0,671643.7,-4.878937,55.904184,NS2012371643,2
WYS,14300,8M 0220y,220084.4,671550.5,-4.879492,55.903333,NS2008471550,2
WYS,14410,8M 0330y,220059.9,671452.3,-4.879817,55.902443,NS2005971452,2
WYS,14520,8M 0440y,220035.8,671354.1,-4.880136,55.901552,NS2003571354,-12
WYS,14630,8M 0550y,220012.4,671259.7,-4.880449,55.900697,NS2001271259,-12
WYS,14740,8M 0660y,219988.8,671165.3,-4.880763,55.899841,NS1998871165,-12
WYS,14850,8M 0770y,219965.2,671070.9,-4.881077,55.898985,NS1996571070,-12
WYS,14960,8M 0880y,219938.1,670977.5,-4.881447,55.898137,NS1993870977,-12
WYS,15070,8M 0990y,219905.4,670877.7,-4.881903,55.897229,NS1990570877,17
WYS,15180,8M 1100y,219870.2,670778.8,-4.882399,55.896328,NS1987070778,17
WYS,15290,8M 1210y,219831.7,670681.1,-4.882948,55.895437,NS1983170681,17
WYS,15400,8M 1320y,219791.0,670584.3,-4.883534,55.894553,NS1979170584,17
WYS,15510,8M 1430y,219749.9,670491.9,-4.88413,55.893709,NS1974970491,2
WYS,15620,8M 1540y,219707.1,670400.1,-4.884751,55.892869,NS1970770400,2
WYS,15730,8M 1650y,219662.8,670309.2,-4.885397,55.892037,NS1966270309,2
WYS,15840,9M 0000y,219624.3,670215.6,-4.88595,55.891183,NS1962470215,-1
WYS,15950,9M 0110y,219594.7,670120.2,-4.886359,55.890315,NS1959470120,-1
WYS,16060,9M 0220y,219573.5,670022.5,-4.886632,55.889431,NS1957370022,-1
WYS,16170,9M 0330y,219556.9,669924.0,-4.886832,55.88854,NS1955669923,-1
WYS,16280,9M 0440y,219540.3,669825.4,-4.887032,55.88765,NS1954069825,-1
WYS,16390,9M 0550y,219523.1,669723.6,-4.887239,55.88673,NS1952369723,10
WYS,16500,9M 0660y,219505.9,669621.8,-4.887445,55.885809,NS1950569621,10
WYS,16610,9M 0770y,219484.6,669520.8,-4.887718,55.884895,NS1948469520,10
WYS,16720,9M 0880y,219455.6,669421.7,-4.888114,55.883995,NS1945569421,10
WYS,16830,9M 0990y,219436.7,669322.0,-4.888351,55.883093,NS1943669321,4
WYS,16940,9M 1100y,219428.2,669220.6,-4.888418,55.88218,NS1942869220,4
WYS,17050,9M 1210y,219410.0,669120.6,-4.888641,55.881276,NS1941069120,4
WYS,17160,9M 1320y,219395.8,669019.9,-4.888802,55.880368,NS1939569019,-9
WYS,17270,9M 1430y,219383.1,668922.9,-4.888939,55.879492,NS1938368922,-9
