date,temperature_2m,snow_depth,snowfall,rain,precipitation,apparent_temperature,weather_code,cloud_cover,relative_humidity_2m,wind_speed_10m,wind_gusts_10m,is_day
2023-08-11 02:00:00+01:00,17.1325,0.0,0.0,0.3,0.3,17.308352,51.0,99.0,92.06452,12.4811535,21.96,0.0
2023-08-11 03:00:00+01:00,17.2825,0.0,0.0,0.0,0.0,17.54978,3.0,100.0,92.95881,12.682018,21.599998,0.0
2023-08-11 04:00:00+01:00,18.3825,0.0,0.0,0.0,0.0,18.353184,3.0,100.0,88.69544,15.696165,25.56,0.0
2023-08-11 05:00:00+01:00,18.582499,0.0,0.0,0.0,0.0,18.623005,3.0,100.0,89.276695,16.075521,27.0,0.0
2023-08-11 06:00:00+01:00,18.7325,0.0,0.0,0.0,0.0,18.934412,3.0,100.0,90.712975,16.135872,26.64,1.0
2023-08-11 07:00:00+01:00,19.082499,0.0,0.0,0.0,0.0,19.072857,3.0,100.0,90.165794,18.328207,29.519999,1.0
2023-08-11 08:00:00+01:00,19.5325,0.0,0.0,0.0,0.0,19.17389,3.0,100.0,85.7568,19.681828,33.839996,1.0
2023-08-11 09:00:00+01:00,19.8825,0.0,0.0,0.0,0.0,19.40987,3.0,94.0,82.857925,19.878391,33.839996,1.0
2023-08-11 10:00:00+01:00,20.9825,0.0,0.0,0.0,0.0,20.37268,2.0,55.0,76.687065,20.380579,35.64,1.0
2023-08-11 11:00:00+01:00,22.8825,0.0,0.0,0.0,0.0,22.343977,3.0,100.0,66.790726,20.466246,37.8,1.0
2023-08-11 12:00:00+01:00,23.2325,0.0,0.0,0.0,0.0,22.622711,3.0,100.0,65.599785,20.421871,38.16,1.0
2023-08-11 13:00:00+01:00,24.082499,0.0,0.0,0.3,0.3,22.83072,51.0,100.0,59.79503,22.104116,40.68,1.0
2023-08-11 14:00:00+01:00,23.332499,0.0,0.0,0.0,0.0,22.065432,3.0,100.0,63.97062,23.1774,41.399998,1.0
2023-08-11 15:00:00+01:00,22.7825,0.0,0.0,0.3,0.3,21.938648,51.0,100.0,69.14573,22.26477,41.039997,1.0
2023-08-11 16:00:00+01:00,22.582499,0.0,0.0,0.4,0.4,21.916868,51.0,100.0,70.65853,21.479664,39.6,1.0
2023-08-11 17:00:00+01:00,22.6325,0.0,0.0,0.0,0.0,22.079819,3.0,100.0,69.77772,20.26899,37.079998,1.0
2023-08-11 18:00:00+01:00,22.1325,0.0,0.0,0.0,0.0,21.307909,3.0,100.0,70.12687,20.991426,36.36,1.0
2023-08-11 19:00:00+01:00,21.182499,0.0,0.0,0.0,0.0,20.365711,3.0,100.0,71.530495,19.272614,35.64,1.0
2023-08-11 20:00:00+01:00,19.4825,0.0,0.0,0.0,0.0,19.08038,3.0,100.0,79.19478,16.299694,31.68,1.0
2023-08-11 21:00:00+01:00,18.082499,0.0,0.0,0.0,0.0,17.76035,3.0,97.0,83.44178,14.277983,27.359999,0.0
2023-08-11 22:00:00+01:00,17.2325,0.0,0.0,0.0,0.0,16.877134,3.0,96.0,84.4261,12.819235,23.759998,0.0
2023-08-11 23:00:00+01:00,16.432499,0.0,0.0,0.0,0.0,16.080988,3.0,99.0,87.68067,12.287555,20.880001,0.0
2023-08-12 00:00:00+01:00,15.9825,0.0,0.0,0.0,0.0,15.737871,3.0,100.0,90.523865,11.681987,19.8,0.0
2023-08-12 01:00:00+01:00,15.5325,0.0,0.0,0.0,0.0,14.880878,3.0,100.0,85.62403,11.304229,19.44,0.0
2023-08-12 02:00:00+01:00,15.0825,0.0,0.0,0.0,0.0,14.357428,3.0,100.0,87.273796,11.457958,19.44,0.0
2023-08-12 03:00:00+01:00,14.5325,0.0,0.0,0.0,0.0,13.86483,0.0,0.0,90.12684,10.948973,19.08,0.0
2023-08-12 04:00:00+01:00,13.7825,0.0,0.0,0.0,0.0,12.730736,0.0,9.0,93.68818,13.237038,21.599998,0.0
2023-08-12 05:00:00+01:00,13.6825,0.0,0.0,0.0,0.0,12.660805,3.0,100.0,95.54042,13.493999,23.039999,0.0
2023-08-12 06:00:00+01:00,13.9325,0.0,0.0,0.0,0.0,13.1319275,0.0,17.0,95.86096,12.682018,21.96,1.0
2023-08-12 07:00:00+01:00,15.132501,0.0,0.0,0.0,0.0,13.82486,1.0,24.0,90.46426,16.87398,27.0,1.0
2023-08-12 08:00:00+01:00,16.9825,0.0,0.0,0.0,0.0,14.840256,1.0,38.0,81.70806,23.199759,37.8,1.0
2023-08-12 09:00:00+01:00,18.332499,0.0,0.0,0.0,0.0,15.878805,1.0,46.0,73.83397,24.72495,43.92,1.0
2023-08-12 10:00:00+01:00,19.5325,0.0,0.0,0.0,0.0,16.75129,1.0,35.0,67.18049,26.250393,45.0,1.0
2023-08-12 11:00:00+01:00,20.432499,0.0,0.0,0.1,0.1,17.254137,51.0,60.0,62.307,28.266304,49.32,1.0
2023-08-12 12:00:00+01:00,20.5325,0.0,0.0,0.1,0.1,17.091242,51.0,68.0,61.520325,29.836594,50.399998,1.0
2023-08-12 13:00:00+01:00,19.6325,0.0,0.0,0.2,0.2,16.657711,51.0,45.0,67.86061,29.598919,53.639996,1.0
2023-08-12 14:00:00+01:00,20.2325,0.0,0.0,0.0,0.0,16.929531,2.0,62.0,65.17242,30.30208,52.56,1.0
2023-08-12 15:00:00+01:00,20.7325,0.0,0.0,0.2,0.2,17.382706,51.0,99.0,62.987663,31.942772,55.079998,1.0
2023-08-12 16:00:00+01:00,19.832499,0.0,0.0,0.1,0.1,16.937233,51.0,90.0,67.242226,27.748037,55.079998,1.0
2023-08-12 17:00:00+01:00,20.082499,0.0,0.0,0.1,0.1,16.923208,51.0,99.0,67.07544,30.04221,50.76,1.0
2023-08-12 18:00:00+01:00,19.2825,0.0,0.0,0.2,0.2,16.605785,51.0,100.0,71.179276,27.103003,50.76,1.0
2023-08-12 19:00:00+01:00,19.082499,0.0,0.0,0.0,0.0,17.033995,3.0,100.0,72.77598,23.166216,45.0,1.0
2023-08-12 20:00:00+01:00,18.3825,0.0,0.0,0.0,0.0,16.574184,3.0,100.0,75.05155,21.028437,38.16,1.0
2023-08-12 21:00:00+01:00,17.4825,0.0,0.0,0.0,0.0,15.629269,3.0,100.0,78.65265,20.972897,35.28,0.0
2023-08-12 22:00:00+01:00,16.932499,0.0,0.0,0.0,0.0,15.160873,1.0,48.0,81.96736,20.65848,34.92,0.0
2023-08-12 23:00:00+01:00,15.9325,0.0,0.0,0.0,0.0,14.426088,3.0,90.0,86.78654,18.59845,34.2,0.0
2023-08-13 00:00:00+01:00,15.382501,0.0,0.0,0.0,0.0,14.116207,3.0,96.0,89.60451,16.831684,30.960001,0.0
2023-08-13 01:00:00+01:00,15.2825,0.0,0.0,0.0,0.0,14.183439,3.0,98.0,91.954895,16.418526,27.72,0.0
2023-08-13 02:00:00+01:00,15.3325,0.0,0.0,0.0,0.0,14.203142,1.0,43.0,90.47834,16.135872,27.0,0.0
2023-08-13 03:00:00+01:00,14.9825,0.0,0.0,0.0,0.0,13.768503,2.0,50.0,92.23611,16.595179,27.359999,0.0
2023-08-13 04:00:00+01:00,14.882501,0.0,0.0,0.0,0.0,13.799992,3.0,97.0,93.133705,15.815435,27.359999,0.0
2023-08-13 05:00:00+01:00,15.2325,0.0,0.0,0.0,0.0,14.276001,3.0,100.0,91.35712,15.072783,26.28,0.0
2023-08-13 06:00:00+01:00,15.3325,0.0,0.0,0.0,0.0,14.35849,3.0,100.0,90.772545,15.192682,27.0,1.0
2023-08-13 07:00:00+01:00,15.9825,0.0,0.0,0.0,0.0,14.44298,3.0,100.0,86.791306,18.947083,32.039997,1.0
2023-08-13 08:00:00+01:00,16.6325,0.0,0.0,0.0,0.0,15.001186,3.0,100.0,83.00182,19.453327,33.48,1.0
2023-08-13 09:00:00+01:00,17.432499,0.0,0.0,0.0,0.0,15.754101,3.0,100.0,80.71351,20.633371,36.0,1.0
2023-08-13 10:00:00+01:00,18.6325,0.0,0.0,0.0,0.0,16.496035,3.0,100.0,73.885796,23.277834,40.68,1.0
2023-08-13 11:00:00+01:00,19.1325,0.0,0.0,0.1,0.1,16.857187,51.0,86.0,70.69054,23.740902,42.12,1.0
2023-08-13 12:00:00+01:00,20.2825,0.0,0.0,0.1,0.1,17.909504,51.0,67.0,63.50584,25.35637,44.28,1.0
2023-08-13 13:00:00+01:00,20.9825,0.0,0.0,0.0,0.0,18.45252,2.0,69.0,58.101135,23.904108,46.44,1.0
2023-08-13 14:00:00+01:00,21.4825,0.0,0.0,0.0,0.0,18.533916,3.0,97.0,55.246506,24.75638,43.199997,1.0
2023-08-13 15:00:00+01:00,21.582499,0.0,0.0,0.0,0.0,18.543673,3.0,100.0,54.72911,25.264202,44.639996,1.0
2023-08-13 16:00:00+01:00,21.432499,0.0,0.0,0.0,0.0,18.495012,3.0,100.0,55.233883,24.569836,44.28,1.0
2023-08-13 17:00:00+01:00,20.7325,0.0,0.0,0.0,0.0,17.840633,2.0,76.0,58.42312,24.703974,43.92,1.0
2023-08-13 18:00:00+01:00,20.3825,0.0,0.0,0.0,0.0,17.597235,2.0,55.0,58.723804,23.419376,42.12,1.0
2023-08-13 19:00:00+01:00,19.2825,0.0,0.0,0.0,0.0,17.166409,1.0,20.0,66.04047,20.523157,39.96,1.0
2023-08-13 20:00:00+01:00,18.082499,0.0,0.0,0.0,0.0,16.320454,3.0,92.0,69.80122,17.414474,34.2,1.0
2023-08-13 21:00:00+01:00,16.9825,0.0,0.0,0.0,0.0,15.19014,3.0,100.0,74.327866,17.399586,29.16,0.0
2023-08-13 22:00:00+01:00,16.7825,0.0,0.0,0.0,0.0,15.104429,3.0,100.0,76.27063,17.068707,28.8,0.0
2023-08-13 23:00:00+01:00,16.082499,0.0,0.0,0.0,0.0,14.945808,3.0,98.0,82.396194,14.512064,27.72,0.0
2023-08-14 00:00:00+01:00,15.6825,0.0,0.0,0.0,0.0,14.758593,3.0,100.0,87.32907,14.24163,23.759998,0.0
2023-08-14 01:00:00+01:00,15.4325,0.0,0.0,0.0,0.0,14.55612,3.0,100.0,87.87672,13.556282,23.4,0.0
2023-08-14 02:00:00+01:00,15.7825,0.0,0.0,0.0,0.0,14.690153,3.0,100.0,85.649826,14.917212,24.84,0.0
2023-08-14 03:00:00+01:00,16.2325,0.0,0.0,0.0,0.0,14.99358,3.0,100.0,82.6839,15.683776,26.28,0.0
2023-08-14 04:00:00+01:00,16.082499,0.0,0.0,0.1,0.1,14.898619,51.0,100.0,83.20673,15.188415,25.56,0.0
2023-08-14 05:00:00+01:00,16.0325,0.0,0.0,0.3,0.3,15.224775,51.0,100.0,84.29281,12.964998,24.84,0.0
2023-08-14 06:00:00+01:00,15.9325,0.0,0.0,0.3,0.3,15.900694,51.0,99.0,88.77986,9.346143,21.24,1.0
2023-08-14 07:00:00+01:00,16.4825,0.0,0.0,0.0,0.0,16.095566,3.0,100.0,89.977425,13.679999,21.599998,1.0
2023-08-14 08:00:00+01:00,17.2825,0.0,0.0,1.3,1.3,17.164688,61.0,100.0,89.46117,13.679999,23.759998,1.0
2023-08-14 09:00:00+01:00,17.832499,0.0,0.0,0.1,0.1,17.546803,51.0,88.0,85.85873,14.561099,23.759998,1.0
2023-08-14 10:00:00+01:00,19.2325,0.0,0.0,0.0,0.0,17.714859,3.0,100.0,78.15068,22.73707,39.239998,1.0
2023-08-14 11:00:00+01:00,20.082499,0.0,0.0,0.1,0.1,18.204441,51.0,100.0,74.372444,25.338476,43.199997,1.0
2023-08-14 12:00:00+01:00,20.832499,0.0,0.0,0.1,0.1,18.98593,51.0,100.0,71.46625,25.38702,44.639996,1.0
2023-08-14 13:00:00+01:00,21.3825,0.0,0.0,0.1,0.1,19.714014,51.0,97.0,70.43322,24.975283,47.16,1.0
2023-08-14 14:00:00+01:00,21.3825,0.0,0.0,0.0,0.0,19.268044,3.0,100.0,70.20834,27.897097,48.239998,1.0
2023-08-14 15:00:00+01:00,20.332499,0.0,0.0,0.3,0.3,18.315855,51.0,97.0,75.8559,27.77838,57.239998,1.0
2023-08-14 16:00:00+01:00,20.2825,0.0,0.0,0.2,0.2,17.955149,51.0,96.0,75.3646,29.49804,53.28,1.0
2023-08-14 17:00:00+01:00,19.7325,0.0,0.0,0.4,0.4,17.15277,51.0,71.0,78.2245,31.367548,52.56,1.0
2023-08-14 18:00:00+01:00,19.5325,0.0,0.0,0.5,0.5,17.62609,53.0,87.0,80.73349,27.579382,52.56,1.0
2023-08-14 19:00:00+01:00,19.182499,0.0,0.0,0.1,0.1,18.058731,51.0,100.0,80.94538,21.385939,46.079998,1.0
2023-08-14 20:00:00+01:00,18.182499,0.0,0.0,0.0,0.0,17.565113,3.0,100.0,84.53048,17.10284,35.64,1.0
2023-08-14 21:00:00+01:00,17.332499,0.0,0.0,0.0,0.0,16.794245,3.0,94.0,87.19881,15.629971,28.44,0.0
2023-08-14 22:00:00+01:00,16.4825,0.0,0.0,0.0,0.0,16.235495,2.0,79.0,90.55866,12.979984,25.56,0.0
2023-08-14 23:00:00+01:00,15.6825,0.0,0.0,0.0,0.0,15.543936,1.0,45.0,94.08063,11.720751,21.24,0.0
2023-08-15 00:00:00+01:00,15.1825,0.0,0.0,0.0,0.0,15.181719,0.0,7.0,94.97532,9.885262,18.72,0.0
2023-08-15 01:00:00+01:00,15.7825,0.0,0.0,0.0,0.0,15.800419,0.0,2.0,90.803185,9.504273,16.199999,0.0
2023-08-15 02:00:00+01:00,15.5825,0.0,0.0,0.0,0.0,14.8602295,3.0,100.0,83.69323,11.090103,18.0,0.0
2023-08-15 03:00:00+01:00,15.2325,0.0,0.0,0.0,0.0,14.229343,2.0,77.0,81.214806,11.212135,18.359999,0.0
2023-08-15 04:00:00+01:00,14.4325,0.0,0.0,0.0,0.0,13.635561,0.0,10.0,84.668976,9.47012,18.0,0.0
2023-08-15 05:00:00+01:00,12.7825,0.0,0.0,0.0,0.0,11.989016,0.0,0.0,92.7177,8.905908,15.4800005,0.0
2023-08-15 06:00:00+01:00,12.1825,0.0,0.0,0.0,0.0,11.328752,0.0,0.0,95.17374,8.891344,14.4,1.0
2023-08-15 07:00:00+01:00,13.132501,0.0,0.0,0.0,0.0,12.09066,0.0,0.0,94.27502,11.923557,18.359999,1.0
2023-08-15 08:00:00+01:00,14.882501,0.0,0.0,0.0,0.0,13.768042,1.0,28.0,87.828026,13.896187,23.759998,1.0
2023-08-15 09:00:00+01:00,16.832499,0.0,0.0,0.0,0.0,15.430025,1.0,42.0,78.30131,16.215992,30.239998,1.0
2023-08-15 10:00:00+01:00,18.682499,0.0,0.0,0.0,0.0,17.213352,1.0,39.0,68.78428,16.203999,29.88,1.0
2023-08-15 11:00:00+01:00,19.832499,0.0,0.0,0.0,0.0,18.716803,3.0,100.0,63.82228,14.4,30.239998,1.0
2023-08-15 12:00:00+01:00,20.082499,0.0,0.0,0.0,0.0,19.07416,3.0,100.0,63.047714,13.039754,28.08,1.0
2023-08-15 13:00:00+01:00,20.7825,0.0,0.0,0.0,0.0,20.102987,3.0,98.0,60.77853,11.013882,25.56,1.0
2023-08-15 14:00:00+01:00,21.5325,0.0,0.0,0.1,0.1,21.613888,51.0,51.0,58.044483,9.178235,23.039999,1.0
2023-08-15 15:00:00+01:00,21.8825,0.0,0.0,0.0,0.0,21.890955,1.0,32.0,56.077477,8.089993,20.880001,1.0
2023-08-15 16:00:00+01:00,21.8825,0.0,0.0,0.1,0.1,21.564093,51.0,45.0,55.52907,7.729527,18.72,1.0
2023-08-15 17:00:00+01:00,21.8825,0.0,0.0,0.1,0.1,21.601707,51.0,39.0,55.166096,7.24486,17.64,1.0
2023-08-15 18:00:00+01:00,21.682499,0.0,0.0,0.0,0.0,21.330172,1.0,21.0,54.574722,6.9527545,16.199999,1.0
2023-08-15 19:00:00+01:00,21.182499,0.0,0.0,0.0,0.0,21.098661,1.0,29.0,58.916218,6.696387,14.04,1.0
2023-08-15 20:00:00+01:00,19.182499,0.0,0.0,0.0,0.0,18.852585,2.0,51.0,67.54827,8.854829,13.32,1.0
2023-08-15 21:00:00+01:00,17.8825,0.0,0.0,0.0,0.0,17.495394,1.0,24.0,75.458046,10.315115,16.56,0.0
2023-08-15 22:00:00+01:00,16.9825,0.0,0.0,0.0,0.0,16.866236,0.0,14.0,80.91581,8.942214,16.56,0.0
2023-08-15 23:00:00+01:00,15.8325,0.0,0.0,0.0,0.0,16.139269,0.0,11.0,87.626976,6.28713,14.4,0.0
2023-08-16 00:00:00+01:00,14.5825,0.0,0.0,0.0,0.0,14.731674,0.0,10.0,92.21289,6.28713,9.72,0.0
2023-08-16 01:00:00+01:00,14.3325,0.0,0.0,0.0,0.0,14.192844,1.0,42.0,89.52388,6.638072,9.72,0.0
2023-08-16 02:00:00+01:00,14.2825,0.0,0.0,0.0,0.0,13.899366,3.0,96.0,87.77462,7.5170207,11.879999,0.0
2023-08-16 03:00:00+01:00,14.132501,0.0,0.0,0.0,0.0,13.770847,3.0,99.0,89.2151,7.5942073,11.879999,0.0
2023-08-16 04:00:00+01:00,13.882501,0.0,0.0,0.0,0.0,13.489807,3.0,96.0,90.970955,7.92,12.959999,0.0
2023-08-16 05:00:00+01:00,13.4825,0.0,0.0,0.0,0.0,13.1249485,0.0,9.0,92.45181,7.342588,12.959999,0.0
2023-08-16 06:00:00+01:00,13.0325,0.0,0.0,0.0,0.0,12.712906,1.0,25.0,93.96102,6.638072,11.879999,1.0
2023-08-16 07:00:00+01:00,14.2325,0.0,0.0,0.0,0.0,13.682617,1.0,44.0,90.40056,9.565437,15.119999,1.0
2023-08-16 08:00:00+01:00,15.7325,0.0,0.0,0.0,0.0,15.694498,1.0,36.0,85.64467,7.5685663,15.4800005,1.0
2023-08-16 09:00:00+01:00,17.6325,0.0,0.0,0.0,0.0,17.989456,0.0,6.0,80.21936,6.9247384,16.199999,1.0
2023-08-16 10:00:00+01:00,19.6325,0.0,0.0,0.0,0.0,20.248568,0.0,8.0,73.81939,6.792466,17.28,1.0
2023-08-16 11:00:00+01:00,21.2325,0.0,0.0,0.0,0.0,22.463758,0.0,14.0,67.31129,5.904439,17.64,1.0
2023-08-16 12:00:00+01:00,22.182499,0.0,0.0,0.1,0.1,23.276188,51.0,36.0,60.31712,5.95906,16.919998,1.0
2023-08-16 13:00:00+01:00,23.182499,0.0,0.0,0.1,0.1,23.568626,51.0,33.0,52.674515,8.161764,18.359999,1.0
2023-08-16 14:00:00+01:00,23.682499,0.0,0.0,0.0,0.0,23.869791,3.0,83.0,50.280396,8.049845,19.44,1.0
2023-08-16 15:00:00+01:00,23.932499,0.0,0.0,0.0,0.0,24.017567,3.0,92.0,49.52988,8.089993,19.08,1.0
2023-08-16 16:00:00+01:00,24.3825,0.0,0.0,0.0,0.0,24.368929,1.0,29.0,48.686054,8.557102,19.08,1.0
2023-08-16 17:00:00+01:00,23.932499,0.0,0.0,0.0,0.0,23.019636,1.0,44.0,48.72491,11.570515,21.24,1.0
2023-08-16 18:00:00+01:00,22.8825,0.0,0.0,0.0,0.0,21.635056,1.0,28.0,54.344517,15.484185,26.64,1.0
2023-08-16 19:00:00+01:00,21.2325,0.0,0.0,0.0,0.0,20.213293,1.0,40.0,62.083363,15.119999,28.08,1.0
2023-08-16 20:00:00+01:00,19.332499,0.0,0.0,0.0,0.0,18.352257,3.0,95.0,66.051056,12.849528,25.199999,1.0
2023-08-16 21:00:00+01:00,17.582499,0.0,0.0,0.0,0.0,16.49889,2.0,76.0,71.0932,12.313893,21.24,0.0
2023-08-16 22:00:00+01:00,16.4825,0.0,0.0,0.0,0.0,15.764332,0.0,3.0,78.50588,10.829959,20.16,0.0
2023-08-16 23:00:00+01:00,15.4825,0.0,0.0,0.0,0.0,15.0146675,0.0,0.0,85.06139,9.693296,17.64,0.0
2023-08-17 00:00:00+01:00,15.0825,0.0,0.0,0.0,0.0,14.821205,0.0,3.0,89.8738,9.339208,15.4800005,0.0
2023-08-17 01:00:00+01:00,14.7325,0.0,0.0,0.0,0.0,14.467758,0.0,12.0,93.733215,10.086427,17.64,0.0
2023-08-17 02:00:00+01:00,14.882501,0.0,0.0,0.0,0.0,14.575161,0.0,0.0,94.350334,10.990322,18.359999,0.0
2023-08-17 03:00:00+01:00,14.9325,0.0,0.0,0.0,0.0,14.4850025,0.0,0.0,94.352486,12.074766,19.44,0.0
2023-08-17 04:00:00+01:00,15.0325,0.0,0.0,0.0,0.0,14.52589,0.0,1.0,94.35673,12.7279215,20.880001,0.0
2023-08-17 05:00:00+01:00,15.2325,0.0,0.0,0.0,0.0,14.742849,0.0,13.0,94.9772,13.363711,21.599998,0.0
2023-08-17 06:00:00+01:00,15.382501,0.0,0.0,0.0,0.0,14.898115,0.0,7.0,94.98288,13.708391,22.68,1.0
2023-08-17 07:00:00+01:00,16.2325,0.0,0.0,0.0,0.0,15.523363,0.0,8.0,92.30802,16.279802,25.919998,1.0
2023-08-17 08:00:00+01:00,17.9825,0.0,0.0,0.0,0.0,16.638142,1.0,49.0,83.16241,20.892412,35.28,1.0
2023-08-17 09:00:00+01:00,19.332499,0.0,0.0,0.0,0.0,18.114607,1.0,47.0,77.41688,20.5484,39.239998,1.0
2023-08-17 10:00:00+01:00,20.332499,0.0,0.0,0.0,0.0,19.530092,1.0,23.0,73.93956,18.36353,36.719997,1.0
2023-08-17 11:00:00+01:00,21.0325,0.0,0.0,0.1,0.1,19.832987,51.0,17.0,69.91715,20.5484,37.44,1.0
2023-08-17 12:00:00+01:00,21.8825,0.0,0.0,0.0,0.0,20.944582,0.0,14.0,63.65331,20.5484,38.16,1.0
2023-08-17 13:00:00+01:00,22.182499,0.0,0.0,0.0,0.0,21.241764,0.0,6.0,61.102905,21.24,37.8,1.0
2023-08-17 14:00:00+01:00,22.7325,0.0,0.0,0.0,0.0,22.096544,0.0,9.0,59.28574,19.852295,39.239998,1.0
2023-08-17 15:00:00+01:00,22.5325,0.0,0.0,0.0,0.0,21.519022,0.0,4.0,58.28628,20.211363,37.44,1.0
2023-08-17 16:00:00+01:00,22.2825,0.0,0.0,0.0,0.0,20.767828,0.0,14.0,57.28664,20.598795,37.44,1.0
2023-08-17 17:00:00+01:00,21.4825,0.0,0.0,0.0,0.0,19.152277,1.0,27.0,58.795822,22.68,39.6,1.0
2023-08-17 18:00:00+01:00,20.182499,0.0,0.0,0.0,0.0,17.904404,0.0,4.0,64.31783,22.68,40.32,1.0
2023-08-17 19:00:00+01:00,19.182499,0.0,0.0,0.0,0.0,17.232595,0.0,2.0,69.33375,20.907913,38.88,1.0
2023-08-17 20:00:00+01:00,17.9825,0.0,0.0,0.0,0.0,16.344265,0.0,1.0,75.47445,19.13426,34.92,1.0
2023-08-17 21:00:00+01:00,16.932499,0.0,0.0,0.0,0.0,15.57411,2.0,69.0,81.43676,17.581125,32.039997,0.0
2023-08-17 22:00:00+01:00,16.3825,0.0,0.0,0.0,0.0,14.893692,3.0,100.0,84.60621,18.59845,31.319998,0.0
2023-08-17 23:00:00+01:00,15.9325,0.0,0.0,0.0,0.0,14.897419,3.0,100.0,88.206276,15.978486,30.960001,0.0
2023-08-18 00:00:00+01:00,15.9825,0.0,0.0,0.0,0.0,15.24765,3.0,100.0,90.23183,14.917212,26.28,0.0
2023-08-18 01:00:00+01:00,15.5325,0.0,0.0,0.0,0.0,14.539497,3.0,100.0,91.96984,16.311613,25.56,0.0
2023-08-18 02:00:00+01:00,16.0325,0.0,0.0,0.0,0.0,15.544979,3.0,100.0,92.29658,14.24163,27.0,0.0
2023-08-18 03:00:00+01:00,16.7325,0.0,0.0,0.0,0.0,16.102047,3.0,100.0,90.576004,16.263872,26.64,0.0
2023-08-18 04:00:00+01:00,16.7325,0.0,0.0,0.0,0.0,15.803358,3.0,100.0,91.452545,18.709612,30.599998,0.0
2023-08-18 05:00:00+01:00,16.932499,0.0,0.0,0.0,0.0,16.309048,3.0,100.0,92.052795,17.418196,30.960001,0.0
2023-08-18 06:00:00+01:00,17.082499,0.0,0.0,0.0,0.0,16.894035,3.0,100.0,93.245605,15.39184,28.8,1.0
2023-08-18 07:00:00+01:00,17.5325,0.0,0.0,0.0,0.0,17.258265,3.0,100.0,92.67637,16.954432,27.72,1.0
2023-08-18 08:00:00+01:00,18.432499,0.0,0.0,0.0,0.0,17.596989,3.0,100.0,86.46893,20.240196,32.760002,1.0
2023-08-18 09:00:00+01:00,19.3825,0.0,0.0,0.0,0.0,18.09156,3.0,100.0,80.19974,22.668568,38.519997,1.0
2023-08-18 10:00:00+01:00,19.432499,0.0,0.0,0.1,0.1,18.498646,51.0,100.0,79.69566,20.082708,38.88,1.0
2023-08-18 11:00:00+01:00,18.832499,0.0,0.0,0.7,0.7,18.31667,53.0,100.0,85.959045,18.888851,34.2,1.0
2023-08-18 12:00:00+01:00,19.6325,0.0,0.0,0.3,0.3,18.91847,51.0,74.0,83.09154,20.957443,38.519997,1.0
2023-08-18 13:00:00+01:00,19.332499,0.0,0.0,0.1,0.1,18.55492,51.0,72.0,83.32083,22.319998,39.96,1.0
2023-08-18 14:00:00+01:00,22.2825,0.0,0.0,0.0,0.0,22.217978,3.0,87.0,68.39173,20.833395,41.399998,1.0
2023-08-18 15:00:00+01:00,23.2325,0.0,0.0,0.0,0.0,23.268553,2.0,71.0,66.228485,18.556595,38.519997,1.0
2023-08-18 16:00:00+01:00,23.6325,0.0,0.0,0.0,0.0,22.741009,3.0,96.0,64.649506,21.868332,38.519997,1.0
2023-08-18 17:00:00+01:00,23.4825,0.0,0.0,0.0,0.0,22.82471,2.0,67.0,66.49084,21.129885,42.48,1.0
2023-08-18 18:00:00+01:00,21.832499,0.0,0.0,0.1,0.1,21.81427,51.0,100.0,76.09502,18.374111,37.079998,1.0
2023-08-18 19:00:00+01:00,20.432499,0.0,0.0,0.3,0.3,20.51694,51.0,100.0,84.2413,18.430452,32.399998,1.0
2023-08-18 20:00:00+01:00,20.1325,0.0,0.0,0.0,0.0,20.225828,3.0,100.0,87.72831,19.443333,32.039997,1.0
2023-08-18 21:00:00+01:00,19.6325,0.0,0.0,0.0,0.0,20.08023,3.0,100.0,90.48893,17.015474,31.68,0.0
2023-08-18 22:00:00+01:00,19.5325,0.0,0.0,0.2,0.2,20.563103,51.0,100.0,92.49319,13.797913,27.72,0.0
2023-08-18 23:00:00+01:00,20.2825,0.0,0.0,1.5,1.5,22.144053,61.0,100.0,93.40358,10.990322,21.96,0.0
2023-08-19 00:00:00+01:00,20.6325,0.0,0.0,0.1,0.1,22.37759,51.0,95.0,93.13072,12.783802,20.16,0.0
2023-08-19 01:00:00+01:00,19.8825,0.0,0.0,0.0,0.0,20.969664,2.0,52.0,94.26305,15.484185,28.44,0.0
2023-08-19 02:00:00+01:00,20.432499,0.0,0.0,0.0,0.0,21.24817,3.0,96.0,92.542534,18.161278,29.519999,0.0
2023-08-19 03:00:00+01:00,20.582499,0.0,0.0,0.0,0.0,20.818235,3.0,100.0,89.43042,20.833395,34.92,0.0
2023-08-19 04:00:00+01:00,19.832499,0.0,0.0,0.1,0.1,19.707949,51.0,15.0,88.813,20.63023,35.64,0.0
2023-08-19 05:00:00+01:00,18.432499,0.0,0.0,0.0,0.0,17.938974,0.0,9.0,90.98054,20.172853,34.2,0.0
2023-08-19 06:00:00+01:00,17.2325,0.0,0.0,0.0,0.0,16.692432,0.0,13.0,93.253136,18.218275,33.839996,1.0
2023-08-19 07:00:00+01:00,17.2325,0.0,0.0,0.0,0.0,16.45242,0.0,18.0,91.192024,18.899143,30.599998,1.0
2023-08-19 08:00:00+01:00,18.1325,0.0,0.0,0.0,0.0,16.91843,2.0,52.0,85.6146,21.599998,37.079998,1.0
2023-08-19 09:00:00+01:00,19.2825,0.0,0.0,0.1,0.1,17.201984,51.0,68.0,78.15808,26.729847,44.28,1.0
