RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Arrival Time,WFJ Actual Arrival Time,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Arrival Time,MKC Actual Arrival Time,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,TAM Scheduled Arrival Time,TAM Actual Arrival Time,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Arrival Time,LTV Actual Arrival Time,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Arrival Time,STA Actual Arrival Time,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Arrival Time,CRE Actual Arrival Time,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Arrival Time,RUN Actual Arrival Time,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason,EUS Delay Minutes,EUS Delay Classification,MKC Delay Minutes,MKC Delay Classification,CRE Delay Minutes,CRE Delay Classification,LIV Delay Minutes,LIV Delay Classification
202505066749262,2025-05-06,VT,2025-05-06 14:43:00,2025-05-06 14:44:00,,,,,,,2025-05-06 15:14:00,2025-05-06 15:19:00,2025-05-06 15:15:00,2025-05-06 15:21:00,,,,,,,,,,,,,,,,,2025-05-06 16:23:00,2025-05-06 16:28:00,2025-05-06 16:26:00,2025-05-06 16:32:00,,2025-05-06 16:43:00,2025-05-06 16:48:00,2025-05-06 16:44:00,2025-05-06 16:50:00,,2025-05-06 17:04:00,2025-05-06 17:06:00,,1.0,Not Delayed,6.0,Mild Delay,6.0,Mild Delay,2.0,Not Delayed
202505066749265,2025-05-06,VT,2025-05-06 15:43:00,2025-05-06 15:42:00,,,,,,,2025-05-06 16:14:00,2025-05-06 16:16:00,2025-05-06 16:15:00,2025-05-06 16:18:00,,,,,,,,,,,,,,,,,2025-05-06 17:24:00,2025-05-06 17:19:00,2025-05-06 17:26:00,2025-05-06 17:28:00,,2025-05-06 17:43:00,2025-05-06 17:44:00,2025-05-06 17:44:00,2025-05-06 17:46:00,,2025-05-06 18:04:00,2025-05-06 18:02:00,,-1.0,Not Delayed,3.0,Not Delayed,2.0,Not Delayed,-2.0,Not Delayed
202505066749270,2025-05-06,VT,2025-05-06 16:43:00,2025-05-06 16:43:00,,,,,,,2025-05-06 17:14:00,2025-05-06 17:13:00,2025-05-06 17:15:00,2025-05-06 17:15:00,,,,,,,,,,,,,,,,,2025-05-06 18:23:00,2025-05-06 18:23:00,2025-05-06 18:26:00,2025-05-06 18:26:00,,2025-05-06 18:43:00,2025-05-06 18:45:00,2025-05-06 18:44:00,2025-05-06 18:47:00,,2025-05-06 19:04:00,2025-05-06 19:04:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202505066749273,2025-05-06,VT,2025-05-06 17:43:00,2025-05-06 17:43:00,,,,,,,,,2025-05-06 18:15:00,2025-05-06 18:18:00,,,,,,,,,,,,,,,,,2025-05-06 19:23:00,2025-05-06 19:26:00,2025-05-06 19:26:00,2025-05-06 19:28:00,,2025-05-06 19:43:00,2025-05-06 19:44:00,2025-05-06 19:44:00,2025-05-06 19:46:00,,2025-05-06 20:05:00,2025-05-06 20:06:00,,0.0,Not Delayed,3.0,Not Delayed,2.0,Not Delayed,1.0,Not Delayed
202505066749276,2025-05-06,VT,2025-05-06 18:43:00,2025-05-06 18:43:00,,,,,,,,,2025-05-06 19:15:00,2025-05-06 19:17:00,,,,,,,,,,,,,,,,,2025-05-06 20:23:00,2025-05-06 20:24:00,2025-05-06 20:26:00,2025-05-06 20:27:00,,2025-05-06 20:43:00,2025-05-06 20:42:00,2025-05-06 20:44:00,2025-05-06 20:44:00,,2025-05-06 21:05:00,2025-05-06 21:05:00,,0.0,Not Delayed,2.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed
202505066749281,2025-05-06,VT,2025-05-06 19:43:00,2025-05-06 19:42:00,,,,,,,2025-05-06 20:14:00,2025-05-06 20:17:00,2025-05-06 20:15:00,2025-05-06 20:20:00,,,,,,,,,,,,,,,,,2025-05-06 21:24:00,2025-05-06 21:28:00,2025-05-06 21:26:00,2025-05-06 21:31:00,,2025-05-06 21:43:00,2025-05-06 21:47:00,2025-05-06 21:45:00,2025-05-06 21:50:00,,2025-05-06 22:04:00,2025-05-06 22:11:00,,-1.0,Not Delayed,5.0,Mild Delay,5.0,Mild Delay,7.0,Mild Delay
202505066749285,2025-05-06,VT,2025-05-06 20:43:00,2025-05-06 20:42:00,,,,,,,2025-05-06 21:14:00,2025-05-06 21:19:00,2025-05-06 21:15:00,2025-05-06 21:21:00,,,,,,,,,,,,,,,,,2025-05-06 22:23:00,2025-05-06 22:30:00,2025-05-06 22:26:00,2025-05-06 22:33:00,,2025-05-06 22:44:00,2025-05-06 22:49:00,2025-05-06 22:46:00,2025-05-06 22:52:00,,2025-05-06 23:05:00,2025-05-06 23:08:00,,-1.0,Not Delayed,6.0,Mild Delay,7.0,Mild Delay,3.0,Not Delayed
202505076749239,2025-05-07,VT,2025-05-07 06:36:00,2025-05-07 06:35:00,,,,2025-05-07 06:51:00,2025-05-07 06:52:00,,2025-05-07 07:11:00,2025-05-07 07:11:00,2025-05-07 07:12:00,2025-05-07 07:13:00,,,,,,,,,,,,2025-05-07 08:04:00,2025-05-07 08:05:00,2025-05-07 08:05:00,2025-05-07 08:07:00,,2025-05-07 08:23:00,2025-05-07 08:27:00,2025-05-07 08:26:00,2025-05-07 08:28:00,,2025-05-07 08:43:00,2025-05-07 08:43:00,2025-05-07 08:44:00,2025-05-07 08:45:00,,2025-05-07 09:06:00,2025-05-07 09:06:00,,-1.0,Not Delayed,1.0,Not Delayed,2.0,Not Delayed,0.0,Not Delayed
202505076749241,2025-05-07,VT,2025-05-07 07:43:00,2025-05-07 07:43:00,894.0,,,,,,2025-05-07 08:14:00,2025-05-07 08:15:00,2025-05-07 08:15:00,2025-05-07 08:18:00,894.0,,,,,,,,,,,,,,,,2025-05-07 09:23:00,2025-05-07 09:30:00,2025-05-07 09:26:00,2025-05-07 09:33:00,894.0,2025-05-07 09:43:00,2025-05-07 09:48:00,2025-05-07 09:44:00,2025-05-07 09:50:00,894.0,2025-05-07 10:03:00,2025-05-07 10:06:00,894.0,0.0,Not Delayed,3.0,Not Delayed,7.0,Mild Delay,3.0,Not Delayed
202505076749244,2025-05-07,VT,2025-05-07 08:43:00,2025-05-07 08:44:00,,,,,,,2025-05-07 09:14:00,2025-05-07 09:16:00,2025-05-07 09:15:00,2025-05-07 09:18:00,,,,,,,,,,,,,,,,,2025-05-07 10:24:00,2025-05-07 10:20:00,2025-05-07 10:26:00,2025-05-07 10:26:00,,2025-05-07 10:43:00,2025-05-07 10:41:00,2025-05-07 10:44:00,2025-05-07 10:44:00,,2025-05-07 11:04:00,2025-05-07 11:06:00,,1.0,Not Delayed,3.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed
202505076749247,2025-05-07,VT,2025-05-07 09:37:00,2025-05-07 09:36:00,574.0,,,,,,2025-05-07 10:08:00,2025-05-07 10:11:00,2025-05-07 10:09:00,2025-05-07 10:14:00,574.0,,,,,,,,,,,,,,,,2025-05-07 11:17:00,2025-05-07 11:25:00,2025-05-07 11:19:00,2025-05-07 11:27:00,574.0,2025-05-07 11:41:00,2025-05-07 11:44:00,2025-05-07 11:42:00,2025-05-07 11:46:00,574.0,2025-05-07 12:04:00,2025-05-07 12:06:00,574.0,-1.0,Not Delayed,5.0,Mild Delay,8.0,Mild Delay,2.0,Not Delayed
202505076749251,2025-05-07,VT,2025-05-07 10:43:00,2025-05-07 10:42:00,,,,,,,2025-05-07 11:14:00,2025-05-07 11:18:00,2025-05-07 11:15:00,2025-05-07 11:20:00,,,,,,,,,,,,,,,,,2025-05-07 12:24:00,2025-05-07 12:29:00,2025-05-07 12:26:00,2025-05-07 12:31:00,,2025-05-07 12:43:00,2025-05-07 12:48:00,2025-05-07 12:44:00,2025-05-07 12:50:00,,2025-05-07 13:04:00,2025-05-07 13:06:00,,-1.0,Not Delayed,5.0,Mild Delay,5.0,Mild Delay,2.0,Not Delayed
202505076749256,2025-05-07,VT,2025-05-07 12:43:00,2025-05-07 12:46:00,,,,,,,2025-05-07 13:14:00,2025-05-07 13:19:00,2025-05-07 13:15:00,2025-05-07 13:21:00,,,,,,,,,,,,,,,,,2025-05-07 14:23:00,2025-05-07 14:30:00,2025-05-07 14:26:00,2025-05-07 14:32:00,,2025-05-07 14:43:00,2025-05-07 14:48:00,2025-05-07 14:44:00,2025-05-07 14:50:00,,2025-05-07 15:04:00,2025-05-07 15:06:00,,3.0,Not Delayed,6.0,Mild Delay,6.0,Mild Delay,2.0,Not Delayed
202505076744567,2025-05-07,VT,2025-05-07 13:43:00,2025-05-07 13:43:00,,,,,,,2025-05-07 14:14:00,2025-05-07 14:13:00,2025-05-07 14:15:00,2025-05-07 14:15:00,,,,,,,,,,,,,,,,,2025-05-07 15:23:00,2025-05-07 15:26:00,2025-05-07 15:26:00,2025-05-07 15:29:00,,2025-05-07 15:43:00,2025-05-07 15:44:00,2025-05-07 15:44:00,2025-05-07 15:46:00,,2025-05-07 16:05:00,2025-05-07 16:04:00,,0.0,Not Delayed,0.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed
202505076749262,2025-05-07,VT,2025-05-07 14:43:00,2025-05-07 14:43:00,832.0,,,,,,2025-05-07 15:14:00,2025-05-07 15:17:00,2025-05-07 15:15:00,2025-05-07 15:20:00,832.0,,,,,,,,,,,,,,,,2025-05-07 16:23:00,2025-05-07 16:30:00,2025-05-07 16:26:00,2025-05-07 16:32:00,832.0,2025-05-07 16:43:00,2025-05-07 16:48:00,2025-05-07 16:44:00,2025-05-07 16:51:00,832.0,2025-05-07 17:04:00,2025-05-07 17:16:00,832.0,0.0,Not Delayed,5.0,Mild Delay,6.0,Mild Delay,12.0,Mild Delay
202505076749265,2025-05-07,VT,2025-05-07 15:43:00,2025-05-07 15:42:00,,,,,,,2025-05-07 16:14:00,2025-05-07 16:13:00,2025-05-07 16:15:00,2025-05-07 16:15:00,,,,,,,,,,,,,,,,,2025-05-07 17:24:00,2025-05-07 17:19:00,2025-05-07 17:26:00,2025-05-07 17:25:00,,2025-05-07 17:43:00,2025-05-07 17:41:00,2025-05-07 17:44:00,2025-05-07 17:44:00,,2025-05-07 18:04:00,2025-05-07 18:04:00,,-1.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed,0.0,Not Delayed
202505076749270,2025-05-07,VT,2025-05-07 16:43:00,2025-05-07 16:43:00,,,,,,,2025-05-07 17:14:00,2025-05-07 17:13:00,2025-05-07 17:15:00,2025-05-07 17:16:00,,,,,,,,,,,,,,,,,2025-05-07 18:23:00,2025-05-07 18:19:00,2025-05-07 18:26:00,2025-05-07 18:26:00,,2025-05-07 18:43:00,2025-05-07 18:40:00,2025-05-07 18:44:00,2025-05-07 18:45:00,,2025-05-07 19:04:00,2025-05-07 19:04:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202505076749273,2025-05-07,VT,2025-05-07 17:43:00,2025-05-07 17:42:00,,,,,,,,,2025-05-07 18:15:00,2025-05-07 18:17:00,,,,,,,,,,,,,,,,,2025-05-07 19:23:00,2025-05-07 19:28:00,2025-05-07 19:26:00,2025-05-07 19:29:00,,2025-05-07 19:43:00,2025-05-07 19:45:00,2025-05-07 19:44:00,2025-05-07 19:48:00,,2025-05-07 20:05:00,2025-05-07 20:06:00,,-1.0,Not Delayed,2.0,Not Delayed,3.0,Not Delayed,1.0,Not Delayed
202505076749276,2025-05-07,VT,2025-05-07 18:43:00,2025-05-07 18:43:00,911.0,,,,,,,,2025-05-07 19:15:00,2025-05-07 19:26:00,911.0,,,,,,,,,,,,,,,,2025-05-07 20:23:00,2025-05-07 20:34:00,2025-05-07 20:26:00,2025-05-07 20:35:00,911.0,2025-05-07 20:43:00,2025-05-07 20:51:00,2025-05-07 20:44:00,2025-05-07 20:53:00,911.0,2025-05-07 21:05:00,2025-05-07 21:09:00,911.0,0.0,Not Delayed,11.0,Mild Delay,9.0,Mild Delay,4.0,Not Delayed
202505076749281,2025-05-07,VT,2025-05-07 19:43:00,2025-05-07 19:42:00,911.0,,,,,,2025-05-07 20:14:00,2025-05-07 20:22:00,2025-05-07 20:15:00,2025-05-07 20:24:00,911.0,,,,,,,,,,,,,,,,2025-05-07 21:24:00,2025-05-07 21:28:00,2025-05-07 21:26:00,2025-05-07 21:30:00,911.0,2025-05-07 21:43:00,2025-05-07 21:45:00,2025-05-07 21:45:00,2025-05-07 21:47:00,911.0,2025-05-07 22:04:00,2025-05-07 22:02:00,911.0,-1.0,Not Delayed,9.0,Mild Delay,4.0,Not Delayed,-2.0,Not Delayed
202505076749285,2025-05-07,VT,2025-05-07 20:43:00,2025-05-07 20:42:00,,,,,,,2025-05-07 21:14:00,2025-05-07 21:24:00,2025-05-07 21:15:00,2025-05-07 21:26:00,913.0,,,,,,,,,,,,,,,,2025-05-07 22:23:00,2025-05-07 22:38:00,2025-05-07 22:26:00,2025-05-07 22:41:00,913.0,2025-05-07 22:44:00,2025-05-07 22:57:00,2025-05-07 22:46:00,2025-05-07 22:59:00,913.0,2025-05-07 23:05:00,2025-05-07 23:14:00,913.0,-1.0,Not Delayed,11.0,Mild Delay,15.0,Moderate Delay,9.0,Mild Delay
202505086749239,2025-05-08,VT,2025-05-08 06:36:00,2025-05-08 06:36:00,,,,2025-05-08 06:51:00,2025-05-08 06:54:00,,2025-05-08 07:11:00,2025-05-08 07:14:00,2025-05-08 07:12:00,2025-05-08 07:16:00,,,,,,,,,,,,2025-05-08 08:04:00,2025-05-08 08:09:00,2025-05-08 08:05:00,2025-05-08 08:10:00,,2025-05-08 08:23:00,2025-05-08 08:29:00,2025-05-08 08:26:00,2025-05-08 08:31:00,,2025-05-08 08:43:00,2025-05-08 08:47:00,2025-05-08 08:44:00,2025-05-08 08:49:00,,2025-05-08 09:06:00,2025-05-08 09:05:00,,0.0,Not Delayed,4.0,Not Delayed,5.0,Mild Delay,-1.0,Not Delayed
202505086749241,2025-05-08,VT,2025-05-08 07:43:00,2025-05-08 07:42:00,,,,,,,2025-05-08 08:14:00,2025-05-08 08:19:00,2025-05-08 08:15:00,2025-05-08 08:21:00,,,,,,,,,,,,,,,,,2025-05-08 09:23:00,2025-05-08 09:24:00,2025-05-08 09:26:00,2025-05-08 09:26:00,,2025-05-08 09:43:00,2025-05-08 09:41:00,2025-05-08 09:44:00,2025-05-08 09:45:00,,2025-05-08 10:03:00,2025-05-08 10:05:00,,-1.0,Not Delayed,6.0,Mild Delay,0.0,Not Delayed,2.0,Not Delayed
202505086749244,2025-05-08,VT,2025-05-08 08:43:00,2025-05-08 08:44:00,,,,,,,2025-05-08 09:14:00,2025-05-08 09:17:00,2025-05-08 09:15:00,2025-05-08 09:19:00,,,,,,,,,,,,,,,,,2025-05-08 10:24:00,2025-05-08 10:28:00,2025-05-08 10:26:00,2025-05-08 10:30:00,,2025-05-08 10:43:00,2025-05-08 10:46:00,2025-05-08 10:44:00,2025-05-08 10:48:00,,2025-05-08 11:04:00,2025-05-08 11:04:00,,1.0,Not Delayed,4.0,Not Delayed,4.0,Not Delayed,0.0,Not Delayed
202505086749247,2025-05-08,VT,2025-05-08 09:43:00,2025-05-08 09:44:00,,,,,,,2025-05-08 10:14:00,2025-05-08 10:16:00,2025-05-08 10:15:00,2025-05-08 10:18:00,,,,,,,,,,,,,,,,,2025-05-08 11:24:00,2025-05-08 11:22:00,2025-05-08 11:26:00,2025-05-08 11:26:00,,2025-05-08 11:43:00,2025-05-08 11:42:00,2025-05-08 11:44:00,2025-05-08 11:44:00,,2025-05-08 12:04:00,2025-05-08 12:04:00,,1.0,Not Delayed,3.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
202505086749251,2025-05-08,VT,2025-05-08 10:43:00,2025-05-08 10:42:00,,,,,,,2025-05-08 11:14:00,2025-05-08 11:16:00,2025-05-08 11:15:00,2025-05-08 11:18:00,,,,,,,,,,,,,,,,,2025-05-08 12:24:00,2025-05-08 12:25:00,2025-05-08 12:26:00,2025-05-08 12:27:00,,2025-05-08 12:43:00,2025-05-08 12:42:00,2025-05-08 12:44:00,2025-05-08 12:44:00,,2025-05-08 13:04:00,2025-05-08 13:04:00,,-1.0,Not Delayed,3.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed
202505086749254,2025-05-08,VT,2025-05-08 11:43:00,2025-05-08 11:43:00,,,,,,,2025-05-08 12:14:00,2025-05-08 12:20:00,2025-05-08 12:15:00,2025-05-08 12:21:00,,,,,,,,,,,,,,,,,2025-05-08 13:24:00,2025-05-08 13:27:00,2025-05-08 13:26:00,2025-05-08 13:29:00,,2025-05-08 13:43:00,2025-05-08 13:44:00,2025-05-08 13:44:00,2025-05-08 13:46:00,,2025-05-08 14:04:00,2025-05-08 14:05:00,,0.0,Not Delayed,6.0,Mild Delay,3.0,Not Delayed,1.0,Not Delayed
202505086749256,2025-05-08,VT,2025-05-08 12:43:00,2025-05-08 12:42:00,,,,,,,2025-05-08 13:14:00,2025-05-08 13:17:00,2025-05-08 13:15:00,2025-05-08 13:19:00,,,,,,,,,,,,,,,,,2025-05-08 14:23:00,2025-05-08 14:26:00,2025-05-08 14:26:00,2025-05-08 14:28:00,,2025-05-08 14:43:00,2025-05-08 14:44:00,2025-05-08 14:44:00,2025-05-08 14:46:00,,2025-05-08 15:04:00,2025-05-08 15:08:00,,-1.0,Not Delayed,4.0,Not Delayed,2.0,Not Delayed,4.0,Not Delayed
202505086744567,2025-05-08,VT,2025-05-08 13:43:00,2025-05-08 13:43:00,,,,,,,2025-05-08 14:14:00,2025-05-08 14:14:00,2025-05-08 14:15:00,2025-05-08 14:16:00,,,,,,,,,,,,,,,,,2025-05-08 15:23:00,2025-05-08 15:22:00,2025-05-08 15:26:00,2025-05-08 15:26:00,,2025-05-08 15:43:00,2025-05-08 15:44:00,2025-05-08 15:44:00,2025-05-08 15:47:00,,2025-05-08 16:05:00,2025-05-08 16:07:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed
202505086749262,2025-05-08,VT,2025-05-08 14:43:00,2025-05-08 14:46:00,,,,,,,2025-05-08 15:14:00,2025-05-08 15:23:00,2025-05-08 15:15:00,2025-05-08 15:25:00,,,,,,,,,,,,,,,,,2025-05-08 16:23:00,2025-05-08 16:35:00,2025-05-08 16:26:00,2025-05-08 16:37:00,,2025-05-08 16:43:00,2025-05-08 16:59:00,2025-05-08 16:44:00,2025-05-08 17:01:00,,2025-05-08 17:04:00,2025-05-08 17:20:00,,3.0,Not Delayed,10.0,Mild Delay,11.0,Mild Delay,16.0,Moderate Delay
202505086749265,2025-05-08,VT,2025-05-08 15:43:00,2025-05-08 15:43:00,,,,,,,2025-05-08 16:14:00,2025-05-08 16:23:00,2025-05-08 16:15:00,2025-05-08 16:26:00,,,,,,,,,,,,,,,,,2025-05-08 17:24:00,2025-05-08 17:28:00,2025-05-08 17:26:00,2025-05-08 17:30:00,,2025-05-08 17:43:00,2025-05-08 17:46:00,2025-05-08 17:44:00,2025-05-08 17:49:00,,2025-05-08 18:04:00,2025-05-08 18:05:00,,0.0,Not Delayed,11.0,Mild Delay,4.0,Not Delayed,1.0,Not Delayed
202505086749270,2025-05-08,VT,2025-05-08 16:43:00,2025-05-08 16:44:00,,,,,,,2025-05-08 17:14:00,2025-05-08 17:16:00,2025-05-08 17:15:00,2025-05-08 17:19:00,,,,,,,,,,,,,,,,,2025-05-08 18:23:00,2025-05-08 18:25:00,2025-05-08 18:26:00,2025-05-08 18:27:00,,2025-05-08 18:43:00,2025-05-08 18:45:00,2025-05-08 18:44:00,2025-05-08 18:47:00,,2025-05-08 19:04:00,2025-05-08 19:05:00,,1.0,Not Delayed,4.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed
202505086749273,2025-05-08,VT,2025-05-08 17:43:00,2025-05-08 17:50:00,,,,,,,,,2025-05-08 18:15:00,2025-05-08 18:32:00,871.0,,,,,,,,,,,,,,,,2025-05-08 19:23:00,2025-05-08 19:42:00,2025-05-08 19:26:00,2025-05-08 19:45:00,871.0,2025-05-08 19:43:00,2025-05-08 20:00:00,2025-05-08 19:44:00,2025-05-08 20:02:00,871.0,2025-05-08 20:05:00,2025-05-08 20:28:00,871.0,7.0,Mild Delay,17.0,Moderate Delay,19.0,Moderate Delay,23.0,Moderate Delay
202505086749276,2025-05-08,VT,2025-05-08 18:43:00,2025-05-08 18:43:00,,,,,,,,,2025-05-08 19:15:00,2025-05-08 19:24:00,,,,,,,,,,,,,,,,,2025-05-08 20:23:00,2025-05-08 20:33:00,2025-05-08 20:26:00,2025-05-08 20:35:00,,2025-05-08 20:43:00,2025-05-08 20:51:00,2025-05-08 20:44:00,2025-05-08 20:54:00,,2025-05-08 21:05:00,2025-05-08 21:10:00,,0.0,Not Delayed,9.0,Mild Delay,9.0,Mild Delay,5.0,Mild Delay
202505086749281,2025-05-08,VT,2025-05-08 19:43:00,2025-05-08 19:45:00,,,,,,,2025-05-08 20:14:00,2025-05-08 20:16:00,2025-05-08 20:15:00,2025-05-08 20:18:00,,,,,,,,,,,,,,,,,2025-05-08 21:24:00,2025-05-08 21:30:00,2025-05-08 21:26:00,2025-05-08 21:33:00,,2025-05-08 21:43:00,2025-05-08 21:51:00,2025-05-08 21:45:00,2025-05-08 21:53:00,,2025-05-08 22:04:00,2025-05-08 22:08:00,,2.0,Not Delayed,3.0,Not Delayed,7.0,Mild Delay,4.0,Not Delayed
202505086749285,2025-05-08,VT,2025-05-08 20:43:00,2025-05-08 20:42:00,,,,,,,2025-05-08 21:14:00,2025-05-08 21:16:00,2025-05-08 21:15:00,2025-05-08 21:18:00,,,,,,,,,,,,,,,,,2025-05-08 22:23:00,2025-05-08 22:25:00,2025-05-08 22:26:00,2025-05-08 22:27:00,,2025-05-08 22:44:00,2025-05-08 22:42:00,2025-05-08 22:46:00,2025-05-08 22:46:00,,2025-05-08 23:05:00,2025-05-08 23:03:00,,-1.0,Not Delayed,3.0,Not Delayed,1.0,Not Delayed,-2.0,Not Delayed
202505096749239,2025-05-09,VT,2025-05-09 06:36:00,2025-05-09 06:35:00,,,,2025-05-09 06:51:00,2025-05-09 06:53:00,,2025-05-09 07:11:00,2025-05-09 07:13:00,2025-05-09 07:12:00,2025-05-09 07:15:00,,,,,,,,,,,,2025-05-09 08:04:00,2025-05-09 08:05:00,2025-05-09 08:05:00,2025-05-09 08:19:00,911.0,2025-05-09 08:23:00,2025-05-09 08:40:00,2025-05-09 08:26:00,2025-05-09 08:42:00,911.0,2025-05-09 08:43:00,2025-05-09 09:02:00,2025-05-09 08:44:00,2025-05-09 09:04:00,911.0,2025-05-09 09:06:00,2025-05-09 09:22:00,911.0,-1.0,Not Delayed,3.0,Not Delayed,16.0,Moderate Delay,16.0,Moderate Delay
202505096749241,2025-05-09,VT,2025-05-09 07:43:00,2025-05-09 07:42:00,,,,,,,2025-05-09 08:14:00,2025-05-09 08:13:00,2025-05-09 08:15:00,2025-05-09 08:15:00,,,,,,,,,,,,,,,,,2025-05-09 09:23:00,2025-05-09 09:17:00,2025-05-09 09:26:00,2025-05-09 09:26:00,,2025-05-09 09:43:00,2025-05-09 09:41:00,2025-05-09 09:44:00,2025-05-09 09:44:00,,2025-05-09 10:03:00,2025-05-09 10:01:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202505096749244,2025-05-09,VT,2025-05-09 08:43:00,2025-05-09 08:45:00,,,,,,,2025-05-09 09:14:00,2025-05-09 09:18:00,2025-05-09 09:15:00,2025-05-09 09:20:00,,,,,,,,,,,,,,,,,2025-05-09 10:24:00,2025-05-09 10:25:00,2025-05-09 10:26:00,2025-05-09 10:27:00,,2025-05-09 10:43:00,2025-05-09 10:43:00,2025-05-09 10:44:00,2025-05-09 10:45:00,,2025-05-09 11:04:00,2025-05-09 11:00:00,,2.0,Not Delayed,5.0,Mild Delay,1.0,Not Delayed,-4.0,Not Delayed
202505096749247,2025-05-09,VT,2025-05-09 09:43:00,2025-05-09 09:42:00,,,,,,,2025-05-09 10:14:00,2025-05-09 10:16:00,2025-05-09 10:15:00,2025-05-09 10:18:00,,,,,,,,,,,,,,,,,2025-05-09 11:24:00,2025-05-09 11:29:00,2025-05-09 11:26:00,2025-05-09 11:31:00,,2025-05-09 11:43:00,2025-05-09 11:49:00,2025-05-09 11:44:00,2025-05-09 11:51:00,,2025-05-09 12:04:00,2025-05-09 12:08:00,,-1.0,Not Delayed,3.0,Not Delayed,5.0,Mild Delay,4.0,Not Delayed
202505096749251,2025-05-09,VT,2025-05-09 10:43:00,2025-05-09 10:42:00,,,,,,,2025-05-09 11:14:00,2025-05-09 11:17:00,2025-05-09 11:15:00,2025-05-09 11:19:00,,,,,,,,,,,,,,,,,2025-05-09 12:24:00,2025-05-09 12:26:00,2025-05-09 12:26:00,2025-05-09 12:28:00,,2025-05-09 12:43:00,2025-05-09 12:46:00,2025-05-09 12:44:00,2025-05-09 12:49:00,,2025-05-09 13:04:00,2025-05-09 13:05:00,,-1.0,Not Delayed,4.0,Not Delayed,2.0,Not Delayed,1.0,Not Delayed
202505096749254,2025-05-09,VT,2025-05-09 11:43:00,2025-05-09 11:43:00,,,,,,,2025-05-09 12:14:00,2025-05-09 12:16:00,2025-05-09 12:15:00,2025-05-09 12:20:00,,,,,,,,,,,,,,,,,2025-05-09 13:24:00,2025-05-09 13:25:00,2025-05-09 13:26:00,2025-05-09 13:28:00,,2025-05-09 13:43:00,2025-05-09 13:43:00,2025-05-09 13:44:00,2025-05-09 13:45:00,,2025-05-09 14:04:00,2025-05-09 14:01:00,,0.0,Not Delayed,5.0,Mild Delay,2.0,Not Delayed,-3.0,Not Delayed
202505096749256,2025-05-09,VT,2025-05-09 12:43:00,2025-05-09 12:42:00,,,,,,,2025-05-09 13:14:00,2025-05-09 13:16:00,2025-05-09 13:15:00,2025-05-09 13:18:00,,,,,,,,,,,,,,,,,2025-05-09 14:23:00,2025-05-09 14:24:00,2025-05-09 14:26:00,2025-05-09 14:25:00,,2025-05-09 14:43:00,2025-05-09 14:41:00,2025-05-09 14:44:00,2025-05-09 14:43:00,,2025-05-09 15:04:00,2025-05-09 15:02:00,,-1.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed,-2.0,Not Delayed
202505096744567,2025-05-09,VT,2025-05-09 13:43:00,2025-05-09 13:43:00,,,,,,,2025-05-09 14:14:00,2025-05-09 14:14:00,2025-05-09 14:15:00,2025-05-09 14:16:00,,,,,,,,,,,,,,,,,2025-05-09 15:23:00,2025-05-09 15:23:00,2025-05-09 15:26:00,2025-05-09 15:26:00,,2025-05-09 15:43:00,2025-05-09 15:41:00,2025-05-09 15:44:00,2025-05-09 15:44:00,,2025-05-09 16:05:00,2025-05-09 16:05:00,,0.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed
