RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,RUG Scheduled Departure Time,RUG Actual Departure Time,RUG LC Reason,NUN Scheduled Departure Time,NUN Actual Departure Time,NUN LC Reason,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason
201610000000000.0,2016-10-23,VT,2016-10-23 15:05:00,2016-10-23 15:04:00,,,,,,,,,,,,,,,,,,,,2016-10-23 16:25:00,2016-10-23 16:26:00,,2016-10-23 16:45:00,2016-10-23 16:45:00,,2016-10-23 17:02:00,2016-10-23 17:02:00,,2016-10-23 17:22:00,2016-10-23 17:19:00,
201610000000000.0,2016-10-23,VT,2016-10-23 16:05:00,2016-10-23 16:04:00,,,,,,,,,,,,,,,,,,,,2016-10-23 17:26:00,2016-10-23 17:27:00,,2016-10-23 17:46:00,2016-10-23 17:46:00,,2016-10-23 18:02:00,2016-10-23 18:04:00,,2016-10-23 18:22:00,2016-10-23 18:20:00,
201610000000000.0,2016-10-23,VT,2016-10-23 17:05:00,2016-10-23 17:04:00,,,,,,,,,,,2016-10-23 18:04:00,2016-10-23 18:07:00,,,,,,,,,,,2016-10-23 18:46:00,2016-10-23 18:46:00,,2016-10-23 19:02:00,2016-10-23 19:04:00,,2016-10-23 19:22:00,2016-10-23 19:21:00,
201610000000000.0,2016-10-23,VT,2016-10-23 18:05:00,2016-10-23 18:04:00,,,,,,,,,,,,,,,,,,,,2016-10-23 19:25:00,2016-10-23 19:27:00,,2016-10-23 19:45:00,2016-10-23 19:45:00,,2016-10-23 20:02:00,2016-10-23 20:04:00,,2016-10-23 20:22:00,2016-10-23 20:22:00,
201610000000000.0,2016-10-23,VT,2016-10-23 19:05:00,2016-10-23 19:09:00,,,,,,,,,,,2016-10-23 20:04:00,2016-10-23 20:09:00,,,,,,,,2016-10-23 20:29:00,2016-10-23 20:34:00,,2016-10-23 20:49:00,2016-10-23 20:52:00,,2016-10-23 21:06:00,2016-10-23 21:11:00,,2016-10-23 21:27:00,2016-10-23 21:26:00,
201610000000000.0,2016-10-23,VT,2016-10-23 20:05:00,2016-10-23 20:04:00,,,,,,,,,,,2016-10-23 21:04:00,2016-10-23 21:10:00,,,,,,,,,,,2016-10-23 21:46:00,2016-10-23 21:48:00,,2016-10-23 22:03:00,2016-10-23 22:05:00,,2016-10-23 22:23:00,2016-10-23 22:21:00,
201610000000000.0,2016-10-23,VT,2016-10-23 20:08:00,2016-10-23 20:07:00,,,,,2016-10-23 20:41:00,2016-10-23 20:44:00,,,,,,,,,,,,,,2016-10-23 21:33:00,2016-10-23 21:36:00,,2016-10-23 21:55:00,2016-10-23 21:57:00,,2016-10-23 22:12:00,2016-10-23 22:13:00,,2016-10-23 22:33:00,2016-10-23 22:29:00,
201610000000000.0,2016-10-23,VT,2016-10-23 21:21:00,2016-10-23 21:21:00,,,,,,,,,,,2016-10-23 22:53:00,2016-10-23 22:53:00,,,,,,,,2016-10-23 23:18:00,2016-10-23 23:22:00,,2016-10-23 23:44:00,2016-10-23 23:48:00,,2016-10-23 00:04:00,2016-10-23 00:06:00,,2016-10-23 00:28:00,2016-10-23 00:23:00,
201610000000000.0,2016-10-24,VT,2016-10-24 07:07:00,2016-10-24 07:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 08:23:00,2016-10-24 08:22:00,,2016-10-24 08:43:00,2016-10-24 08:43:00,,2016-10-24 09:00:00,2016-10-24 09:00:00,,2016-10-24 09:21:00,2016-10-24 09:17:00,
201610000000000.0,2016-10-24,VT,2016-10-24 08:07:00,2016-10-24 08:08:00,,,,,2016-10-24 08:38:00,2016-10-24 08:39:00,,,,,,,,,,,,,,2016-10-24 09:27:00,2016-10-24 09:28:00,,,,,2016-10-24 10:00:00,2016-10-24 10:03:00,,2016-10-24 10:21:00,2016-10-24 10:23:00,
201610000000000.0,2016-10-24,VT,2016-10-24 09:07:00,2016-10-24 09:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 10:23:00,2016-10-24 10:26:00,,2016-10-24 10:43:00,2016-10-24 10:44:00,,2016-10-24 11:00:00,2016-10-24 11:01:00,,2016-10-24 11:21:00,2016-10-24 11:17:00,
201610000000000.0,2016-10-24,VT,2016-10-24 10:07:00,2016-10-24 10:07:00,,,,,,,,,,,,,,,,,,,,2016-10-24 11:23:00,2016-10-24 11:23:00,,2016-10-24 11:43:00,2016-10-24 11:43:00,,2016-10-24 12:00:00,2016-10-24 12:01:00,,2016-10-24 12:21:00,2016-10-24 12:19:00,
201610000000000.0,2016-10-24,VT,2016-10-24 11:07:00,2016-10-24 11:09:00,,,,,,,,,,,,,,,,,,,,2016-10-24 12:23:00,2016-10-24 12:24:00,,2016-10-24 12:43:00,2016-10-24 12:43:00,,2016-10-24 13:00:00,2016-10-24 13:00:00,,2016-10-24 13:20:00,2016-10-24 13:22:00,
201610000000000.0,2016-10-24,VT,2016-10-24 12:07:00,2016-10-24 12:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 13:23:00,2016-10-24 13:23:00,,2016-10-24 13:43:00,2016-10-24 13:43:00,,2016-10-24 14:00:00,2016-10-24 14:00:00,,2016-10-24 14:21:00,2016-10-24 14:21:00,
201610000000000.0,2016-10-24,VT,2016-10-24 13:07:00,2016-10-24 13:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 14:23:00,2016-10-24 14:22:00,,2016-10-24 14:43:00,2016-10-24 14:43:00,,2016-10-24 14:59:00,2016-10-24 15:00:00,,2016-10-24 15:21:00,2016-10-24 15:19:00,
201610000000000.0,2016-10-24,VT,2016-10-24 14:07:00,2016-10-24 14:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 15:23:00,2016-10-24 15:31:00,,2016-10-24 15:43:00,2016-10-24 15:50:00,,2016-10-24 16:00:00,2016-10-24 16:07:00,,2016-10-24 16:21:00,2016-10-24 16:23:00,
201610000000000.0,2016-10-24,VT,2016-10-24 15:07:00,2016-10-24 15:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 16:23:00,2016-10-24 16:24:00,,2016-10-24 16:43:00,2016-10-24 16:43:00,,2016-10-24 17:00:00,2016-10-24 17:01:00,,2016-10-24 17:21:00,2016-10-24 17:22:00,
201610000000000.0,2016-10-24,VT,2016-10-24 16:07:00,2016-10-24 16:06:00,,,,,,,,,,,,,,,,,,,,2016-10-24 17:23:00,2016-10-24 17:24:00,,2016-10-24 17:43:00,2016-10-24 17:43:00,,2016-10-24 18:00:00,2016-10-24 18:00:00,,2016-10-24 18:21:00,2016-10-24 18:16:00,
201610000000000.0,2016-10-24,VT,2016-10-24 17:07:00,2016-10-24 17:07:00,,,,,,,,,,,,,,,,,,,,2016-10-24 18:26:00,2016-10-24 18:25:00,,2016-10-24 18:44:00,2016-10-24 18:44:00,,2016-10-24 19:00:00,2016-10-24 19:04:00,,2016-10-24 19:21:00,2016-10-24 19:23:00,
201610000000000.0,2016-10-24,VT,2016-10-24 17:33:00,2016-10-24 17:32:00,,,,,,,,2016-10-24 18:23:00,2016-10-24 18:24:00,,,,,,,,,,,2016-10-24 18:56:00,2016-10-24 19:00:00,,2016-10-24 19:16:00,2016-10-24 19:21:00,,2016-10-24 19:33:00,2016-10-24 19:38:00,,2016-10-24 19:52:00,2016-10-24 19:55:00,
201610000000000.0,2016-10-24,VT,2016-10-24 18:07:00,2016-10-24 18:17:00,574.0,,,,,,,,,,,,,,,,,,,2016-10-24 19:23:00,2016-10-24 19:45:00,574.0,2016-10-24 19:43:00,2016-10-24 20:05:00,574.0,2016-10-24 20:00:00,2016-10-24 20:23:00,574.0,2016-10-24 20:21:00,2016-10-24 20:39:00,574.0
201610000000000.0,2016-10-24,VT,2016-10-24 18:33:00,2016-10-24 18:34:00,,,,,,,,2016-10-24 19:23:00,2016-10-24 19:28:00,,,,,,,,,,,2016-10-24 19:54:00,2016-10-24 20:00:00,,2016-10-24 20:16:00,2016-10-24 20:21:00,,2016-10-24 20:33:00,2016-10-24 20:38:00,,2016-10-24 20:53:00,2016-10-24 20:55:00,
201610000000000.0,2016-10-24,VT,2016-10-24 19:07:00,2016-10-24 19:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-24 20:50:00,2016-10-24 20:52:00,,2016-10-24 21:08:00,2016-10-24 21:08:00,
201610000000000.0,2016-10-24,VT,2016-10-24 20:07:00,2016-10-24 20:06:00,,,,,,,,,,,2016-10-24 21:03:00,2016-10-24 21:05:00,,,,,,,,2016-10-24 21:27:00,2016-10-24 21:28:00,,2016-10-24 21:48:00,2016-10-24 21:48:00,,2016-10-24 22:05:00,2016-10-24 22:06:00,,2016-10-24 22:25:00,2016-10-24 22:24:00,
201610000000000.0,2016-10-24,VT,2016-10-24 21:07:00,2016-10-24 21:06:00,,,,,2016-10-24 21:39:00,2016-10-24 21:45:00,,,,,2016-10-24 22:08:00,2016-10-24 22:14:00,,,,,,,,,,,2016-10-24 22:51:00,2016-10-24 22:55:00,,2016-10-24 23:09:00,2016-10-24 23:12:00,,2016-10-24 23:34:00,2016-10-24 23:35:00,
201610000000000.0,2016-10-25,VT,2016-10-25 07:07:00,2016-10-25 07:07:00,,,,,,,,,,,,,,,,,,,,2016-10-25 08:23:00,2016-10-25 08:24:00,,2016-10-25 08:43:00,2016-10-25 08:43:00,,2016-10-25 09:00:00,2016-10-25 09:02:00,,2016-10-25 09:21:00,2016-10-25 09:20:00,
201610000000000.0,2016-10-25,VT,2016-10-25 08:07:00,2016-10-25 08:07:00,,,,,2016-10-25 08:38:00,2016-10-25 08:38:00,,,,,,,,,,,,,,2016-10-25 09:27:00,2016-10-25 09:26:00,,,,,2016-10-25 10:00:00,2016-10-25 10:00:00,,2016-10-25 10:21:00,2016-10-25 10:16:00,
201610000000000.0,2016-10-25,VT,2016-10-25 09:07:00,2016-10-25 09:07:00,,,,,,,,,,,,,,,,,,,,2016-10-25 10:23:00,2016-10-25 10:25:00,,2016-10-25 10:43:00,2016-10-25 10:43:00,,2016-10-25 11:00:00,2016-10-25 11:03:00,,2016-10-25 11:21:00,2016-10-25 11:24:00,
201610000000000.0,2016-10-25,VT,2016-10-25 10:07:00,2016-10-25 10:06:00,,,,,,,,,,,,,,,,,,,,2016-10-25 11:23:00,2016-10-25 11:23:00,,2016-10-25 11:43:00,2016-10-25 11:42:00,,2016-10-25 12:00:00,2016-10-25 12:00:00,,2016-10-25 12:21:00,2016-10-25 12:20:00,
201610000000000.0,2016-10-25,VT,2016-10-25 11:07:00,2016-10-25 11:07:00,,,,,,,,,,,,,,,,,,,,2016-10-25 12:23:00,2016-10-25 12:25:00,,2016-10-25 12:43:00,2016-10-25 12:44:00,,2016-10-25 13:00:00,2016-10-25 13:02:00,,2016-10-25 13:20:00,2016-10-25 13:19:00,
201610000000000.0,2016-10-25,VT,2016-10-25 12:07:00,2016-10-25 12:07:00,,,,,,,,,,,,,,,,,,,,2016-10-25 13:23:00,2016-10-25 13:24:00,,2016-10-25 13:43:00,2016-10-25 13:43:00,,2016-10-25 14:00:00,2016-10-25 14:00:00,,2016-10-25 14:21:00,2016-10-25 14:19:00,
201610000000000.0,2016-10-25,VT,2016-10-25 13:07:00,2016-10-25 13:06:00,,,,,,,,,,,,,,,,,,,,2016-10-25 14:23:00,2016-10-25 14:26:00,,2016-10-25 14:43:00,2016-10-25 14:44:00,,2016-10-25 14:59:00,2016-10-25 15:01:00,,2016-10-25 15:21:00,2016-10-25 15:21:00,
201610000000000.0,2016-10-25,VT,2016-10-25 14:07:00,2016-10-25 14:07:00,,,,,,,,,,,,,,,,,,,,2016-10-25 15:23:00,2016-10-25 15:22:00,,2016-10-25 15:43:00,2016-10-25 15:43:00,,2016-10-25 16:00:00,2016-10-25 16:00:00,,2016-10-25 16:21:00,2016-10-25 16:20:00,
201610000000000.0,2016-10-25,VT,2016-10-25 15:07:00,2016-10-25 15:06:00,,,,,,,,,,,,,,,,,,,,2016-10-25 16:23:00,2016-10-25 16:22:00,,2016-10-25 16:43:00,2016-10-25 16:43:00,,2016-10-25 17:00:00,2016-10-25 17:03:00,,2016-10-25 17:21:00,2016-10-25 17:21:00,
201610000000000.0,2016-10-25,VT,2016-10-25 16:07:00,2016-10-25 16:06:00,,,,,,,,,,,,,,,,,,,,2016-10-25 17:23:00,2016-10-25 17:25:00,,2016-10-25 17:43:00,2016-10-25 17:44:00,,2016-10-25 18:00:00,2016-10-25 18:03:00,,2016-10-25 18:21:00,2016-10-25 18:20:00,
201610000000000.0,2016-10-25,VT,2016-10-25 17:07:00,2016-10-25 17:09:00,574.0,,,,,,,,,,,,,,,,,,,2016-10-25 18:26:00,2016-10-25 18:33:00,574.0,2016-10-25 18:44:00,2016-10-25 18:55:00,574.0,2016-10-25 19:00:00,2016-10-25 19:14:00,574.0,2016-10-25 19:21:00,2016-10-25 19:30:00,574.0
201610000000000.0,2016-10-25,VT,2016-10-25 17:33:00,2016-10-25 17:32:00,,,,,,,,2016-10-25 18:23:00,2016-10-25 18:27:00,,,,,,,,,,,2016-10-25 18:56:00,2016-10-25 19:01:00,,2016-10-25 19:16:00,2016-10-25 19:20:00,,2016-10-25 19:33:00,2016-10-25 19:37:00,,2016-10-25 19:52:00,2016-10-25 19:56:00,
201610000000000.0,2016-10-25,VT,2016-10-25 18:07:00,2016-10-25 18:06:00,,,,,,,,,,,,,,,,,,,,2016-10-25 19:23:00,2016-10-25 19:26:00,,2016-10-25 19:43:00,2016-10-25 19:46:00,,2016-10-25 20:00:00,2016-10-25 20:04:00,,2016-10-25 20:21:00,2016-10-25 20:21:00,
201610000000000.0,2016-10-25,VT,2016-10-25 18:33:00,2016-10-25 18:32:00,,,,,,,,2016-10-25 19:23:00,2016-10-25 19:23:00,,,,,,,,,,,2016-10-25 19:54:00,2016-10-25 19:59:00,,2016-10-25 20:16:00,2016-10-25 20:20:00,,2016-10-25 20:33:00,2016-10-25 20:39:00,,2016-10-25 20:53:00,2016-10-25 20:55:00,
201610000000000.0,2016-10-25,VT,2016-10-25 19:07:00,2016-10-25 19:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-25 20:50:00,2016-10-25 20:57:00,,2016-10-25 21:08:00,2016-10-25 21:14:00,
201610000000000.0,2016-10-25,VT,2016-10-25 20:07:00,2016-10-25 20:13:00,832.0,,,,,,,,,,2016-10-25 21:03:00,2016-10-25 21:10:00,832.0,,,,,,,2016-10-25 21:27:00,2016-10-25 21:32:00,832.0,2016-10-25 21:48:00,2016-10-25 21:50:00,832.0,2016-10-25 22:05:00,2016-10-25 22:17:00,832.0,2016-10-25 22:25:00,2016-10-25 22:36:00,832.0
201610000000000.0,2016-10-25,VT,2016-10-25 21:07:00,2016-10-25 21:06:00,832.0,,,,2016-10-25 21:39:00,2016-10-25 21:40:00,832.0,,,,2016-10-25 22:08:00,2016-10-25 22:09:00,832.0,,,,,,,,,,2016-10-25 22:51:00,2016-10-25 22:50:00,832.0,2016-10-25 23:09:00,2016-10-25 23:19:00,832.0,2016-10-25 23:34:00,2016-10-25 23:34:00,832.0
201610000000000.0,2016-10-26,VT,2016-10-26 07:07:00,2016-10-26 07:06:00,,,,,,,,,,,,,,,,,,,,2016-10-26 08:23:00,2016-10-26 08:24:00,,2016-10-26 08:43:00,2016-10-26 08:43:00,,2016-10-26 09:00:00,2016-10-26 09:11:00,,2016-10-26 09:21:00,2016-10-26 09:27:00,
201610000000000.0,2016-10-26,VT,2016-10-26 08:07:00,2016-10-26 08:07:00,,,,,2016-10-26 08:38:00,2016-10-26 08:39:00,,,,,,,,,,,,,,2016-10-26 09:27:00,2016-10-26 09:27:00,,,,,2016-10-26 10:00:00,2016-10-26 10:00:00,,2016-10-26 10:21:00,2016-10-26 10:17:00,
201610000000000.0,2016-10-26,VT,2016-10-26 09:07:00,2016-10-26 09:06:00,832.0,,,,,,,,,,,,,,,,,,,2016-10-26 10:23:00,2016-10-26 10:23:00,832.0,2016-10-26 10:43:00,2016-10-26 10:43:00,832.0,2016-10-26 11:00:00,2016-10-26 11:17:00,832.0,2016-10-26 11:21:00,2016-10-26 11:39:00,832.0
201610000000000.0,2016-10-26,VT,2016-10-26 10:07:00,2016-10-26 10:06:00,,,,,,,,,,,,,,,,,,,,2016-10-26 11:23:00,2016-10-26 11:27:00,,2016-10-26 11:43:00,2016-10-26 11:46:00,,2016-10-26 12:00:00,2016-10-26 12:04:00,,2016-10-26 12:21:00,2016-10-26 12:21:00,
201610000000000.0,2016-10-26,VT,2016-10-26 11:07:00,2016-10-26 11:11:00,,,,,,,,,,,,,,,,,,,,2016-10-26 12:23:00,2016-10-26 12:32:00,,2016-10-26 12:43:00,2016-10-26 12:52:00,,2016-10-26 13:00:00,2016-10-26 13:09:00,,2016-10-26 13:20:00,2016-10-26 13:27:00,
201610000000000.0,2016-10-26,VT,2016-10-26 12:07:00,2016-10-26 12:08:00,,,,,,,,,,,,,,,,,,,,2016-10-26 13:23:00,2016-10-26 13:23:00,,2016-10-26 13:43:00,2016-10-26 13:42:00,,2016-10-26 14:00:00,2016-10-26 14:00:00,,2016-10-26 14:21:00,2016-10-26 14:19:00,
201610000000000.0,2016-10-26,VT,2016-10-26 13:07:00,2016-10-26 13:07:00,,,,,,,,,,,,,,,,,,,,2016-10-26 14:23:00,2016-10-26 14:22:00,,2016-10-26 14:43:00,2016-10-26 14:43:00,,2016-10-26 14:59:00,2016-10-26 15:00:00,,2016-10-26 15:21:00,2016-10-26 15:19:00,
201610000000000.0,2016-10-26,VT,2016-10-26 14:07:00,2016-10-26 14:08:00,,,,,,,,,,,,,,,,,,,,2016-10-26 15:23:00,2016-10-26 15:26:00,,2016-10-26 15:43:00,2016-10-26 15:44:00,,2016-10-26 16:00:00,2016-10-26 16:02:00,,2016-10-26 16:21:00,2016-10-26 16:20:00,
201610000000000.0,2016-10-26,VT,2016-10-26 15:07:00,2016-10-26 15:06:00,,,,,,,,,,,,,,,,,,,,2016-10-26 16:23:00,2016-10-26 16:22:00,,2016-10-26 16:43:00,2016-10-26 16:43:00,,2016-10-26 17:00:00,2016-10-26 17:01:00,,2016-10-26 17:21:00,2016-10-26 17:19:00,
201610000000000.0,2016-10-26,VT,2016-10-26 16:07:00,2016-10-26 16:06:00,,,,,,,,,,,,,,,,,,,,2016-10-26 17:23:00,2016-10-26 17:22:00,,2016-10-26 17:43:00,2016-10-26 17:42:00,,2016-10-26 18:00:00,2016-10-26 18:02:00,,2016-10-26 18:21:00,2016-10-26 18:19:00,
201610000000000.0,2016-10-26,VT,2016-10-26 17:07:00,2016-10-26 17:08:00,,,,,,,,,,,,,,,,,,,,2016-10-26 18:26:00,2016-10-26 18:29:00,,2016-10-26 18:44:00,2016-10-26 18:49:00,,2016-10-26 19:00:00,2016-10-26 19:06:00,,2016-10-26 19:21:00,2016-10-26 19:23:00,
201610000000000.0,2016-10-26,VT,2016-10-26 17:33:00,2016-10-26 17:33:00,,,,,,,,2016-10-26 18:23:00,2016-10-26 18:26:00,,,,,,,,,,,2016-10-26 18:56:00,2016-10-26 19:02:00,,2016-10-26 19:16:00,2016-10-26 19:23:00,,2016-10-26 19:33:00,2016-10-26 19:40:00,,2016-10-26 19:52:00,2016-10-26 20:01:00,
201610000000000.0,2016-10-26,VT,2016-10-26 18:07:00,2016-10-26 18:06:00,,,,,,,,,,,,,,,,,,,,2016-10-26 19:23:00,2016-10-26 19:25:00,,2016-10-26 19:43:00,2016-10-26 19:44:00,,2016-10-26 20:00:00,2016-10-26 20:07:00,,2016-10-26 20:21:00,2016-10-26 20:26:00,
201610000000000.0,2016-10-26,VT,2016-10-26 18:33:00,2016-10-26 18:32:00,,,,,,,,2016-10-26 19:23:00,2016-10-26 19:25:00,,,,,,,,,,,2016-10-26 19:54:00,2016-10-26 19:56:00,,2016-10-26 20:16:00,2016-10-26 20:16:00,,2016-10-26 20:33:00,2016-10-26 20:32:00,,2016-10-26 20:53:00,2016-10-26 20:53:00,
201610000000000.0,2016-10-26,VT,2016-10-26 19:07:00,2016-10-26 19:06:00,896.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-26 20:50:00,2016-10-26 21:02:00,896.0,2016-10-26 21:08:00,2016-10-26 21:19:00,896.0
201610000000000.0,2016-10-26,VT,2016-10-26 20:07:00,2016-10-26 20:06:00,,,,,,,,,,,2016-10-26 21:03:00,2016-10-26 21:07:00,,,,,,,,2016-10-26 21:27:00,2016-10-26 21:40:00,,2016-10-26 21:48:00,2016-10-26 21:59:00,,2016-10-26 22:05:00,2016-10-26 22:17:00,,2016-10-26 22:25:00,2016-10-26 22:35:00,
201610000000000.0,2016-10-26,VT,2016-10-26 21:07:00,2016-10-26 21:07:00,832.0,,,,2016-10-26 21:39:00,2016-10-26 21:57:00,832.0,,,,2016-10-26 22:08:00,2016-10-26 22:28:00,832.0,,,,,,,,,,2016-10-26 22:51:00,2016-10-26 23:09:00,832.0,2016-10-26 23:09:00,2016-10-26 23:29:00,832.0,2016-10-26 23:34:00,2016-10-26 23:45:00,832.0
201610000000000.0,2016-10-27,VT,2016-10-27 07:07:00,2016-10-27 07:06:00,573.0,,,,,,,,,,,,,,,,,,,2016-10-27 08:23:00,2016-10-27 08:32:00,573.0,2016-10-27 08:43:00,2016-10-27 08:51:00,573.0,2016-10-27 09:00:00,2016-10-27 09:08:00,573.0,2016-10-27 09:21:00,2016-10-27 09:25:00,573.0
201610000000000.0,2016-10-27,VT,2016-10-27 08:07:00,2016-10-27 08:06:00,,,,,2016-10-27 08:38:00,2016-10-27 08:40:00,,,,,,,,,,,,,,2016-10-27 09:27:00,2016-10-27 09:28:00,,,,,2016-10-27 10:00:00,2016-10-27 10:00:00,,2016-10-27 10:21:00,2016-10-27 10:20:00,
201610000000000.0,2016-10-27,VT,2016-10-27 09:07:00,2016-10-27 09:07:00,,,,,,,,,,,,,,,,,,,,2016-10-27 10:23:00,2016-10-27 10:22:00,,2016-10-27 10:43:00,2016-10-27 10:43:00,,2016-10-27 11:00:00,2016-10-27 11:00:00,,2016-10-27 11:21:00,2016-10-27 11:22:00,
201610000000000.0,2016-10-27,VT,2016-10-27 10:07:00,2016-10-27 10:07:00,,,,,,,,,,,,,,,,,,,,2016-10-27 11:23:00,2016-10-27 11:23:00,,2016-10-27 11:43:00,2016-10-27 11:46:00,,2016-10-27 12:00:00,2016-10-27 12:03:00,,2016-10-27 12:21:00,2016-10-27 12:22:00,
201610000000000.0,2016-10-27,VT,2016-10-27 11:07:00,2016-10-27 11:06:00,,,,,,,,,,,,,,,,,,,,2016-10-27 12:23:00,2016-10-27 12:23:00,,2016-10-27 12:43:00,2016-10-27 12:42:00,,2016-10-27 13:00:00,2016-10-27 13:00:00,,2016-10-27 13:20:00,2016-10-27 13:21:00,
201610000000000.0,2016-10-27,VT,2016-10-27 12:07:00,2016-10-27 12:08:00,,,,,,,,,,,,,,,,,,,,2016-10-27 13:23:00,2016-10-27 13:29:00,,2016-10-27 13:43:00,2016-10-27 13:49:00,,2016-10-27 14:00:00,2016-10-27 14:07:00,,2016-10-27 14:21:00,2016-10-27 14:29:00,
201610000000000.0,2016-10-27,VT,2016-10-27 13:07:00,2016-10-27 13:06:00,,,,,,,,,,,,,,,,,,,,2016-10-27 14:23:00,2016-10-27 14:22:00,,2016-10-27 14:43:00,2016-10-27 14:43:00,,2016-10-27 14:59:00,2016-10-27 15:01:00,,2016-10-27 15:21:00,2016-10-27 15:19:00,
201610000000000.0,2016-10-27,VT,2016-10-27 14:07:00,2016-10-27 14:07:00,,,,,,,,,,,,,,,,,,,,2016-10-27 15:23:00,2016-10-27 15:23:00,,2016-10-27 15:43:00,2016-10-27 15:42:00,,2016-10-27 16:00:00,2016-10-27 16:01:00,,2016-10-27 16:21:00,2016-10-27 16:19:00,
201610000000000.0,2016-10-27,VT,2016-10-27 15:07:00,2016-10-27 15:06:00,,,,,,,,,,,,,,,,,,,,2016-10-27 16:23:00,2016-10-27 16:22:00,,2016-10-27 16:43:00,2016-10-27 16:43:00,,2016-10-27 17:00:00,2016-10-27 17:03:00,,2016-10-27 17:21:00,2016-10-27 17:21:00,
201610000000000.0,2016-10-27,VT,2016-10-27 16:07:00,2016-10-27 16:06:00,,,,,,,,,,,,,,,,,,,,2016-10-27 17:23:00,2016-10-27 17:22:00,,2016-10-27 17:43:00,2016-10-27 17:43:00,,2016-10-27 18:00:00,2016-10-27 18:02:00,,2016-10-27 18:21:00,2016-10-27 18:18:00,
201610000000000.0,2016-10-27,VT,2016-10-27 17:07:00,2016-10-27 17:06:00,,,,,,,,,,,,,,,,,,,,2016-10-27 18:26:00,2016-10-27 18:26:00,,2016-10-27 18:44:00,2016-10-27 18:47:00,,2016-10-27 19:00:00,2016-10-27 19:06:00,,2016-10-27 19:21:00,2016-10-27 19:24:00,
201610000000000.0,2016-10-27,VT,2016-10-27 17:33:00,2016-10-27 17:32:00,,,,,,,,2016-10-27 18:23:00,2016-10-27 18:24:00,,,,,,,,,,,2016-10-27 18:56:00,2016-10-27 19:00:00,,2016-10-27 19:16:00,2016-10-27 19:19:00,,2016-10-27 19:33:00,2016-10-27 19:35:00,,2016-10-27 19:52:00,2016-10-27 19:55:00,
201610000000000.0,2016-10-27,VT,2016-10-27 18:07:00,2016-10-27 18:07:00,,,,,,,,,,,,,,,,,,,,2016-10-27 19:23:00,2016-10-27 19:26:00,,2016-10-27 19:43:00,2016-10-27 19:45:00,,2016-10-27 20:00:00,2016-10-27 20:02:00,,2016-10-27 20:21:00,2016-10-27 20:19:00,
201610000000000.0,2016-10-27,VT,2016-10-27 18:33:00,2016-10-27 18:32:00,,,,,,,,2016-10-27 19:23:00,2016-10-27 19:25:00,,,,,,,,,,,2016-10-27 19:54:00,2016-10-27 19:57:00,,2016-10-27 20:16:00,2016-10-27 20:20:00,,2016-10-27 20:33:00,2016-10-27 20:38:00,,2016-10-27 20:53:00,2016-10-27 20:54:00,
201610000000000.0,2016-10-27,VT,2016-10-27 19:07:00,2016-10-27 19:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-27 20:50:00,2016-10-27 20:54:00,,2016-10-27 21:08:00,2016-10-27 21:11:00,
201610000000000.0,2016-10-27,VT,2016-10-27 20:07:00,2016-10-27 20:06:00,,,,,,,,,,,2016-10-27 21:03:00,2016-10-27 21:05:00,,,,,,,,2016-10-27 21:27:00,2016-10-27 21:29:00,,2016-10-27 21:48:00,2016-10-27 21:48:00,,2016-10-27 22:05:00,2016-10-27 22:07:00,,2016-10-27 22:25:00,2016-10-27 22:24:00,
201610000000000.0,2016-10-27,VT,2016-10-27 21:07:00,2016-10-27 21:06:00,,,,,2016-10-27 21:39:00,2016-10-27 21:40:00,,,,,2016-10-27 22:08:00,2016-10-27 22:09:00,,,,,,,,,,,2016-10-27 22:51:00,2016-10-27 22:51:00,,2016-10-27 23:09:00,2016-10-27 23:13:00,,2016-10-27 23:34:00,2016-10-27 23:35:00,
201610000000000.0,2016-10-28,VT,2016-10-28 07:07:00,2016-10-28 07:06:00,,,,,,,,,,,,,,,,,,,,2016-10-28 08:23:00,2016-10-28 08:23:00,,2016-10-28 08:43:00,2016-10-28 08:43:00,,2016-10-28 09:00:00,2016-10-28 09:05:00,,2016-10-28 09:21:00,2016-10-28 09:22:00,
